tag	chrom	pos	pvalue	variant_id
PGC3_SCZ	chr2	73610828	2.744e-09	rs6546857
PGC3_SCZ	chr2	37348238	5.352e-09	rs3770754
PGC3_SCZ	chr2	224567753	8.741e-09	rs72974238
PGC3_SCZ	chr2	79206616	1.2e-08	rs17016552
PGC3_SCZ	chr2	161989345	1.482e-08	rs2909457
PGC3_SCZ	chr2	97080789	2.065e-08	rs7575796
PGC3_SCZ	chr2	2323523	2.492e-08	rs6715366
PGC3_SCZ	chr2	60162227	2.802e-08	rs4672366
PGC3_SCZ	chr2	211425323	3.02e-08	rs3791710
PGC3_SCZ	chr2	212537917	3.046e-08	rs1384292
PGC3_SCZ	chr2	97658891	3.176e-08	rs11692435
PGC3_SCZ	chr2	155979281	3.392e-08	rs1881046
PGC3_SCZ	chr10	103146454	1.772e-17	rs11191580
PGC3_SCZ	chr10	18437397	3.326e-12	rs6482437
PGC3_SCZ	chr10	102628953	3.405e-11	rs4917979
PGC3_SCZ	chr10	3779369	4.37e-09	rs17731
PGC3_SCZ	chr10	91029731	4.441e-09	rs61857878
PGC3_SCZ	chr10	52303323	1.94e-08	rs12771371
PGC3_SCZ	chr10	104840585	3.816e-08	rs7900775
PGC3_SCZ	chr19	19407507	2.8e-16	rs1000237
PGC3_SCZ	chr19	49659652	8.292e-12	rs7251
PGC3_SCZ	chr19	11738921	3.594e-10	rs72986630
PGC3_SCZ	chr19	30496516	3.007e-09	rs2053079
PGC3_SCZ	chr18	55532886	5.115e-16	rs9636107
PGC3_SCZ	chr18	79818986	8.936e-13	rs11664298
PGC3_SCZ	chr18	56108023	4.041e-11	rs1789595
PGC3_SCZ	chr18	29920994	1.594e-08	rs9304548
PGC3_SCZ	chr18	53220378	4.586e-08	rs4632195
PGC3_SCZ	chr5	61326012	5.366e-16	rs4700418
PGC3_SCZ	chr5	45252398	4.38e-13	rs10035564
PGC3_SCZ	chr5	152855655	4.554e-13	rs72802868
PGC3_SCZ	chr5	89447402	2.676e-10	rs16867571
PGC3_SCZ	chr5	138556481	4.659e-10	rs10117
PGC3_SCZ	chr5	45752760	5.618e-10	rs4455566
PGC3_SCZ	chr5	102388171	5.723e-10	rs1901512
PGC3_SCZ	chr5	154301187	1.128e-09	rs11740474
PGC3_SCZ	chr5	91711101	5.551e-09	rs331395
PGC3_SCZ	chr5	44743145	6.123e-09	rs994793
PGC3_SCZ	chr5	139686403	7.328e-09	rs9687282
PGC3_SCZ	chr5	90982400	1.502e-08	rs12188094
PGC3_SCZ	chr5	156348065	1.523e-08	rs12652777
PGC3_SCZ	chr5	107430639	2.029e-08	rs187557
PGC3_SCZ	chr5	140954367	3.612e-08	rs246024
PGC3_SCZ	chr5	58448961	4.38e-08	rs39967
PGC3_SCZ	chr20	38856815	8.96e-16	rs4812325
PGC3_SCZ	chr20	49474242	6.293e-09	rs6125656
PGC3_SCZ	chr20	43185524	2.495e-08	rs926288
PGC3_SCZ	chr20	63518775	2.865e-08	rs113264400
PGC3_SCZ	chr11	46321639	1.048e-14	rs12285419
PGC3_SCZ	chr11	113522272	1.348e-14	rs2514218
PGC3_SCZ	chr11	124743036	1.557e-14	rs12293670
PGC3_SCZ	chr11	133982789	1.868e-14	rs4936215
PGC3_SCZ	chr11	46908403	2.218e-13	rs10838634
PGC3_SCZ	chr11	134631283	6.321e-10	rs7115692
PGC3_SCZ	chr11	131022000	8.184e-10	rs10894308
PGC3_SCZ	chr11	24367689	2.398e-09	rs11027839
PGC3_SCZ	chr11	132702387	6.239e-09	rs3016386
PGC3_SCZ	chr11	57818190	6.556e-09	rs708228
PGC3_SCZ	chr11	123523928	1.247e-08	rs77502336
PGC3_SCZ	chr11	81467796	2.393e-08	rs72943392
PGC3_SCZ	chr11	28621106	4.892e-08	rs4636654
PGC3_SCZ	chr16	29983601	1.576e-14	rs3814883
PGC3_SCZ	chr16	13659527	5.693e-11	rs8055219
PGC3_SCZ	chr16	9806200	3.324e-10	rs7191183
PGC3_SCZ	chr16	89492889	5.77e-09	rs4575535
PGC3_SCZ	chr16	58625403	3.005e-08	rs149165
PGC3_SCZ	chr16	90042964	3.025e-08	rs2241033
PGC3_SCZ	chr22	41974987	3.004e-14	rs5751191
PGC3_SCZ	chr22	41191552	4.968e-14	rs9607782
PGC3_SCZ	chr22	39604308	3.181e-11	rs5995756
PGC3_SCZ	chr22	50671307	2.666e-09	rs713692
PGC3_SCZ	chr22	40631815	3.176e-08	rs133047
PGC3_SCZ	chr22	49900821	3.583e-08	rs6520064
PGC3_SCZ	chr22	38851745	3.696e-08	rs6001259
PGC3_SCZ	chr14	71950609	3.875e-14	rs2332700
PGC3_SCZ	chr14	103789232	3.01e-13	rs10873538
PGC3_SCZ	chr14	32834334	1.862e-12	rs12883788
PGC3_SCZ	chr14	29547833	9.97e-10	rs17571951
PGC3_SCZ	chr14	99267047	2.212e-09	rs1540840
PGC3_SCZ	chr14	51188427	3.05e-08	rs2999392
PGC3_SCZ	chr13	79355944	4.352e-12	rs9318627
PGC3_SCZ	chr13	73751362	1.803e-09	rs12877581
PGC3_SCZ	chr13	38286560	1.69e-08	rs2455415
PGC3_SCZ	chr6	92367782	1.784e-11	rs634940
PGC3_SCZ	chr6	72445583	4.388e-11	rs2815731
PGC3_SCZ	chr6	83632084	8.051e-09	rs217336
PGC3_SCZ	chr6	96028018	3.113e-08	rs6925964
PGC3_SCZ	chr6	69293497	3.35e-08	rs9454727
PGC3_SCZ	chr6	43192637	4.891e-08	rs113113059
PGC3_SCZ	chr17	46188473	2.578e-11	rs2532240
PGC3_SCZ	chr17	12972591	5.48e-10	rs73292401
PGC3_SCZ	chr17	19238269	1.992e-09	rs57433322
PGC3_SCZ	chr17	45593733	9.03e-09	rs539288087
PGC3_SCZ	chr9	22767165	5.804e-10	rs505061
PGC3_SCZ	chr9	14509107	2.114e-09	rs498591
PGC3_SCZ	chr9	74743829	4.871e-09	rs500102
PGC3_SCZ	chr9	36319931	1.25e-08	rs2381411
PGC3_SCZ	chr9	98309240	2.539e-08	rs3824451
PGC3_SCZ	chr9	135487010	2.941e-08	rs2078266
PGC3_SCZ_multiancestry	chr7	1990232	6.265e-28	rs58120505
PGC3_SCZ_multiancestry	chr7	137389794	1.821e-19	rs7779548
PGC3_SCZ_multiancestry	chr7	86782905	5.91e-17	rs35274762
PGC3_SCZ_multiancestry	chr7	111353455	4.488e-14	rs7803571
PGC3_SCZ_multiancestry	chr7	105289803	1.493e-13	rs2057884
PGC3_SCZ_multiancestry	chr7	110433698	2.061e-12	rs7807720
PGC3_SCZ_multiancestry	chr7	24678350	1.859e-11	rs79210963
PGC3_SCZ_multiancestry	chr7	131935088	5.914e-11	rs1593304
PGC3_SCZ_multiancestry	chr7	72331013	2.509e-10	rs2944821
PGC3_SCZ_multiancestry	chr7	21434992	1.216e-09	rs6461561
PGC3_SCZ_multiancestry	chr7	87615644	1.23e-09	rs13233308
PGC3_SCZ_multiancestry	chr7	79718885	4.879e-09	rs1589726
PGC3_SCZ_multiancestry	chr7	8525394	5.71e-09	rs2349487
PGC3_SCZ_multiancestry	chr7	2663182	1.5e-08	rs7811528
PGC3_SCZ_multiancestry	chr7	23865141	3.38e-08	rs7804966
PGC3_SCZ_multiancestry	chr7	133753379	3.841e-08	rs35531336
PGC3_SCZ_multiancestry	chr7	133245048	4.228e-08	rs35792732
PGC3_SCZ_multiancestry	chr7	153827030	4.44e-08	rs12671608
PGC3_SCZ_multiancestry	chr7	139333563	4.936e-08	rs6946576
PGC3_SCZ_multiancestry	chr12	123184688	6.908e-24	rs1790135
PGC3_SCZ_multiancestry	chr12	2299028	1.279e-21	rs4298967
PGC3_SCZ_multiancestry	chr12	110285440	8.11e-17	rs4766428
PGC3_SCZ_multiancestry	chr12	57289173	1.531e-14	rs61937595
PGC3_SCZ_multiancestry	chr12	29768510	7.868e-11	rs302317
PGC3_SCZ_multiancestry	chr12	94801517	9.131e-10	rs6538539
PGC3_SCZ_multiancestry	chr12	120942741	1.454e-09	rs2649999
PGC3_SCZ_multiancestry	chr12	108224853	1.788e-09	rs3764002
PGC3_SCZ_multiancestry	chr12	110796494	2.965e-09	rs12825235
PGC3_SCZ_multiancestry	chr12	71865041	4.147e-09	rs61924144
PGC3_SCZ_multiancestry	chr12	50069542	8.418e-09	rs578470
PGC3_SCZ_multiancestry	chr12	14270360	8.7e-09	rs61920311
PGC3_SCZ_multiancestry	chr12	122082669	9.7e-09	rs61952922
PGC3_SCZ_multiancestry	chr12	74946622	1.369e-08	rs12315638
PGC3_SCZ_multiancestry	chr12	89546725	1.622e-08	rs10777187
PGC3_SCZ_multiancestry	chr12	104237774	1.739e-08	rs10861176
PGC3_SCZ_multiancestry	chr12	39124491	2.532e-08	rs1463209
PGC3_SCZ_multiancestry	chr12	124004615	2.644e-08	rs11057413
PGC3_SCZ_multiancestry	chr12	103200284	2.804e-08	rs10860960
PGC3_SCZ_multiancestry	chr12	6757661	4.921e-08	rs11064369
PGC3_SCZ_multiancestry	chr12	74147115	4.986e-08	rs1464492
PGC3_SCZ_multiancestry	chr10	102760520	1.246e-23	rs12571643
PGC3_SCZ_multiancestry	chr10	18456176	6.545e-16	rs7893279
PGC3_SCZ_multiancestry	chr10	3779369	2.945e-14	rs17731
PGC3_SCZ_multiancestry	chr10	91029731	1.837e-10	rs61857878
PGC3_SCZ_multiancestry	chr10	21055844	1.767e-09	rs2119242
PGC3_SCZ_multiancestry	chr10	104840585	7.449e-09	rs7900775
PGC3_SCZ_multiancestry	chr10	63090314	3.904e-08	rs113899647
PGC3_SCZ_multiancestry	chr10	103273871	4.148e-08	rs1712516
PGC3_SCZ_multiancestry	chr10	122144041	4.432e-08	rs7902292
PGC3_SCZ_multiancestry	chr15	90883330	1.757e-23	rs4702
PGC3_SCZ_multiancestry	chr15	78642209	1.422e-15	rs3813567
PGC3_SCZ_multiancestry	chr15	61560533	1.639e-13	rs11632947
PGC3_SCZ_multiancestry	chr15	84605000	1.679e-13	rs11638554
PGC3_SCZ_multiancestry	chr15	43958115	6.006e-11	rs2929278
PGC3_SCZ_multiancestry	chr15	84037709	7.046e-11	rs950169
PGC3_SCZ_multiancestry	chr15	82697544	8.035e-11	rs10906984
PGC3_SCZ_multiancestry	chr15	89300719	1.417e-10	rs2238304
PGC3_SCZ_multiancestry	chr15	40274558	6.628e-10	rs56282503
PGC3_SCZ_multiancestry	chr15	58749813	3.092e-09	rs653765
PGC3_SCZ_multiancestry	chr15	43422973	2.257e-08	rs509306
PGC3_SCZ_multiancestry	chr3	52781889	3.175e-22	rs2710323
PGC3_SCZ_multiancestry	chr3	52261879	7.632e-18	rs7614727
PGC3_SCZ_multiancestry	chr3	181011360	2.336e-17	rs71312200
PGC3_SCZ_multiancestry	chr3	136434626	7.934e-15	rs10935184
PGC3_SCZ_multiancestry	chr3	181527532	4.833e-12	rs35746395
PGC3_SCZ_multiancestry	chr3	162059247	1.037e-11	rs13090130
PGC3_SCZ_multiancestry	chr3	2506102	1.532e-11	rs17194490
PGC3_SCZ_multiancestry	chr3	80499727	4.506e-11	rs1399551
PGC3_SCZ_multiancestry	chr3	16827117	8.498e-11	rs1866862
PGC3_SCZ_multiancestry	chr3	107660990	1.844e-10	rs167924
PGC3_SCZ_multiancestry	chr3	53409327	3.185e-10	rs13080668
PGC3_SCZ_multiancestry	chr3	36803031	3.192e-10	rs4678552
PGC3_SCZ_multiancestry	chr3	17815201	3.838e-10	rs6804677
PGC3_SCZ_multiancestry	chr3	81000005	1.194e-09	rs2578303
PGC3_SCZ_multiancestry	chr3	50467964	4.028e-09	rs2236989
PGC3_SCZ_multiancestry	chr3	63928942	5.877e-09	rs59971314
PGC3_SCZ_multiancestry	chr3	177073838	1.371e-08	rs7648272
PGC3_SCZ_multiancestry	chr3	118053189	1.553e-08	rs1604060
PGC3_SCZ_multiancestry	chr3	30064678	3.977e-08	rs11129383
PGC3_SCZ_multiancestry	chr4	102267552	1.919e-21	rs13107325
PGC3_SCZ_multiancestry	chr4	175810250	3.239e-15	rs12498839
PGC3_SCZ_multiancestry	chr4	169401161	1.433e-11	rs61405217
PGC3_SCZ_multiancestry	chr4	712911	2.238e-11	rs35734242
PGC3_SCZ_multiancestry	chr4	33640992	5.002e-10	rs1454606
PGC3_SCZ_multiancestry	chr4	79282847	5.972e-10	rs28454198
PGC3_SCZ_multiancestry	chr4	165283337	2.756e-09	rs7699241
PGC3_SCZ_multiancestry	chr4	23375498	4.228e-09	rs215483
PGC3_SCZ_multiancestry	chr4	117931831	4.685e-09	rs28521069
PGC3_SCZ_multiancestry	chr4	34158682	4.878e-09	rs73135746
PGC3_SCZ_multiancestry	chr4	24267999	8.281e-09	rs4697446
PGC3_SCZ_multiancestry	chr4	142885070	2.703e-08	rs7681616
PGC3_SCZ_multiancestry	chr4	47216909	4.006e-08	rs28482891
PGC3_SCZ_multiancestry	chr4	19895085	4.513e-08	rs59518103
PGC3_SCZ_multiancestry	chr2	57929448	1.045e-20	rs2139054
PGC3_SCZ_multiancestry	chr2	199946234	1.052e-16	rs11680723
PGC3_SCZ_multiancestry	chr2	232878399	2.8e-16	rs778371
PGC3_SCZ_multiancestry	chr2	199149760	5.792e-16	rs12471454
PGC3_SCZ_multiancestry	chr2	197449844	9.726e-14	rs2914983
PGC3_SCZ_multiancestry	chr2	184736693	3.201e-13	rs11693094
PGC3_SCZ_multiancestry	chr2	145662421	5.518e-13	rs68002929
PGC3_SCZ_multiancestry	chr2	144383974	8.19e-13	rs12991836
PGC3_SCZ_multiancestry	chr2	37348993	1.741e-12	rs3770752
PGC3_SCZ_multiancestry	chr2	197951938	5.58e-12	rs11890137
PGC3_SCZ_multiancestry	chr2	224567753	1.626e-10	rs72974238
PGC3_SCZ_multiancestry	chr2	104365291	6.396e-10	rs62152282
PGC3_SCZ_multiancestry	chr2	134083396	6.705e-10	rs6430491
PGC3_SCZ_multiancestry	chr2	22474627	1.628e-09	rs1396728
PGC3_SCZ_multiancestry	chr2	172091721	1.97e-09	rs62183855
PGC3_SCZ_multiancestry	chr2	72930266	3.618e-09	rs999494
PGC3_SCZ_multiancestry	chr2	60162227	4.578e-09	rs4672366
PGC3_SCZ_multiancestry	chr2	97080789	5.307e-09	rs7575796
PGC3_SCZ_multiancestry	chr2	161949898	5.942e-09	rs7604885
PGC3_SCZ_multiancestry	chr2	73610828	8.702e-09	rs6546857
PGC3_SCZ_multiancestry	chr2	27796989	1.128e-08	rs34181670
PGC3_SCZ_multiancestry	chr2	97658891	1.216e-08	rs11692435
PGC3_SCZ_multiancestry	chr2	228118782	1.676e-08	rs12476312
PGC3_SCZ_multiancestry	chr2	155979281	1.92e-08	rs1881046
PGC3_SCZ_multiancestry	chr2	2312029	2.152e-08	rs17247190
PGC3_SCZ_multiancestry	chr2	8549601	3.535e-08	rs345906
PGC3_SCZ_multiancestry	chr2	155064774	3.805e-08	rs35026989
PGC3_SCZ_multiancestry	chr2	174086454	3.836e-08	rs10173857
PGC3_SCZ_multiancestry	chr2	76057700	4.326e-08	rs2033996
PGC3_SCZ_multiancestry	chr1	98025692	8.363e-19	rs4950119
PGC3_SCZ_multiancestry	chr1	73522466	8.532e-17	rs12042444
PGC3_SCZ_multiancestry	chr1	43631859	2.507e-16	rs2970610
PGC3_SCZ_multiancestry	chr1	29954792	1.061e-15	rs56335113
PGC3_SCZ_multiancestry	chr1	239035659	4e-14	rs11587347
PGC3_SCZ_multiancestry	chr1	177306870	8.28e-14	rs16851048
PGC3_SCZ_multiancestry	chr1	243847139	5.648e-13	rs61833239
PGC3_SCZ_multiancestry	chr1	2440694	1.232e-12	rs2494638
PGC3_SCZ_multiancestry	chr1	72823250	1.887e-11	rs7544848
PGC3_SCZ_multiancestry	chr1	97354111	6.452e-11	rs11165846
PGC3_SCZ_multiancestry	chr1	8362616	2.756e-10	rs2252865
PGC3_SCZ_multiancestry	chr1	35908222	4.61e-10	rs645383
PGC3_SCZ_multiancestry	chr1	173611164	5.198e-10	rs61828917
PGC3_SCZ_multiancestry	chr1	150143220	7.372e-10	rs12138231
PGC3_SCZ_multiancestry	chr1	65858435	1.167e-09	rs6588168
PGC3_SCZ_multiancestry	chr1	96680491	2.282e-09	rs61789527
PGC3_SCZ_multiancestry	chr1	200445831	3.425e-09	rs7515363
PGC3_SCZ_multiancestry	chr1	28706068	3.753e-09	rs61786047
PGC3_SCZ_multiancestry	chr1	174111910	3.891e-09	rs61827891
PGC3_SCZ_multiancestry	chr1	83744780	5.264e-09	rs10157075
PGC3_SCZ_multiancestry	chr1	71710017	5.849e-09	rs11209828
PGC3_SCZ_multiancestry	chr1	200994697	6.912e-09	rs12126806
PGC3_SCZ_multiancestry	chr1	230136877	7.66e-09	rs11807834
PGC3_SCZ_multiancestry	chr1	60597553	9.947e-09	rs3900555
PGC3_SCZ_multiancestry	chr1	153948088	4.024e-08	rs10559
PGC3_SCZ_multiancestry	chr1	95121217	4.625e-08	rs1023330
PGC3_SCZ_multiancestry	chr11	46502463	2.69e-18	rs2902858
PGC3_SCZ_multiancestry	chr11	113500036	5.332e-15	rs61902811
PGC3_SCZ_multiancestry	chr11	133982789	1.107e-14	rs4936215
PGC3_SCZ_multiancestry	chr11	132703495	1.924e-13	rs3016384
PGC3_SCZ_multiancestry	chr11	124753596	3.774e-13	rs12541
PGC3_SCZ_multiancestry	chr11	134710697	2.985e-12	rs4937935
PGC3_SCZ_multiancestry	chr11	123523928	6.942e-12	rs77502336
PGC3_SCZ_multiancestry	chr11	24352999	5.906e-11	rs12363019
PGC3_SCZ_multiancestry	chr11	28621014	7.15e-11	rs10767735
PGC3_SCZ_multiancestry	chr11	47078316	8.768e-11	rs61896127
PGC3_SCZ_multiancestry	chr11	131022000	3.59e-10	rs10894308
PGC3_SCZ_multiancestry	chr11	57818190	3.992e-09	rs708228
PGC3_SCZ_multiancestry	chr11	104807143	1.607e-08	rs1144403
PGC3_SCZ_multiancestry	chr11	65670874	2.635e-08	rs11227250
PGC3_SCZ_multiancestry	chr11	81467796	4.711e-08	rs72943392
PGC3_SCZ_multiancestry	chr14	71958188	2.124e-17	rs2190873
PGC3_SCZ_multiancestry	chr14	103789232	6.142e-14	rs10873538
PGC3_SCZ_multiancestry	chr14	32834334	1.297e-12	rs12883788
PGC3_SCZ_multiancestry	chr14	99267047	9.654e-11	rs1540840
PGC3_SCZ_multiancestry	chr14	29547833	2.327e-10	rs17571951
PGC3_SCZ_multiancestry	chr14	29000167	4.139e-09	rs10148671
PGC3_SCZ_multiancestry	chr14	84197944	9.135e-09	rs7141857
PGC3_SCZ_multiancestry	chr8	142231572	2.506e-17	rs4129585
PGC3_SCZ_multiancestry	chr8	26421657	2.711e-14	rs73219806
PGC3_SCZ_multiancestry	chr8	27584610	2.443e-12	rs73229090
PGC3_SCZ_multiancestry	chr8	4322568	1.45e-11	8:4180090_T_A
PGC3_SCZ_multiancestry	chr8	59786236	2.711e-11	rs6471815
PGC3_SCZ_multiancestry	chr8	64695804	3.336e-11	rs7830315
PGC3_SCZ_multiancestry	chr8	88263003	3.628e-11	rs4043663
PGC3_SCZ_multiancestry	chr8	38402915	1.104e-10	rs59498392
PGC3_SCZ_multiancestry	chr8	110568341	2.972e-10	rs10086619
PGC3_SCZ_multiancestry	chr8	1074114	8.811e-09	rs2600490
PGC3_SCZ_multiancestry	chr8	102658852	1.083e-08	rs1434281
PGC3_SCZ_multiancestry	chr8	9887140	1.185e-08	rs6989793
PGC3_SCZ_multiancestry	chr8	18550348	1.421e-08	rs876983
PGC3_SCZ_multiancestry	chr8	34006043	1.437e-08	rs79445414
PGC3_SCZ_multiancestry	chr8	143851281	3.684e-08	rs7464611
PGC3_SCZ_multiancestry	chr5	61435631	6.109e-17	rs7709645
PGC3_SCZ_multiancestry	chr5	45252398	1.704e-14	rs10035564
PGC3_SCZ_multiancestry	chr5	152869522	8.529e-13	rs72802887
PGC3_SCZ_multiancestry	chr5	45759063	1.248e-12	rs12654213
PGC3_SCZ_multiancestry	chr5	138547009	1.729e-11	rs187653
PGC3_SCZ_multiancestry	chr5	89448733	2.814e-10	rs7701188
PGC3_SCZ_multiancestry	chr5	7245551	3.764e-10	rs72723227
PGC3_SCZ_multiancestry	chr5	109847640	5.35e-10	rs11241041
PGC3_SCZ_multiancestry	chr5	50249235	9.04e-10	rs115037896
PGC3_SCZ_multiancestry	chr5	154137341	1.063e-09	rs815609
PGC3_SCZ_multiancestry	chr5	90976380	1.766e-09	rs34879738
PGC3_SCZ_multiancestry	chr5	91691479	1.97e-09	rs2914025
PGC3_SCZ_multiancestry	chr5	140954367	3.536e-09	rs246024
PGC3_SCZ_multiancestry	chr5	156348065	5.102e-09	rs12652777
PGC3_SCZ_multiancestry	chr5	107399789	5.772e-09	rs252812
PGC3_SCZ_multiancestry	chr5	46279296	6.266e-09	rs8185183
PGC3_SCZ_multiancestry	chr5	139686403	7.338e-09	rs9687282
PGC3_SCZ_multiancestry	chr5	58448961	1.009e-08	rs39967
PGC3_SCZ_multiancestry	chr5	88796133	3.266e-08	rs1065861
PGC3_SCZ_multiancestry	chr20	38829366	3.3e-16	rs1006945
PGC3_SCZ_multiancestry	chr20	49474242	2.197e-10	rs6125656
PGC3_SCZ_multiancestry	chr18	79893508	7.552e-16	rs55858161
PGC3_SCZ_multiancestry	chr18	55084066	5.404e-14	rs35360904
PGC3_SCZ_multiancestry	chr18	29901722	3.054e-13	rs11083369
PGC3_SCZ_multiancestry	chr18	56128283	5.112e-12	rs715170
PGC3_SCZ_multiancestry	chr18	55623646	1.27e-11	rs118134308
PGC3_SCZ_multiancestry	chr18	53200189	3.18e-09	rs8084351
PGC3_SCZ_multiancestry	chr18	72107043	9.408e-09	rs337718
PGC3_SCZ_multiancestry	chr22	41191552	1.69e-14	rs9607782
PGC3_SCZ_multiancestry	chr22	39655161	1.171e-13	rs732381
PGC3_SCZ_multiancestry	chr22	41974987	6.922e-12	rs5751191
PGC3_SCZ_multiancestry	chr22	50664663	1.603e-08	rs6010045
PGC3_SCZ_multiancestry	chr19	19366175	1.773e-14	rs8101499
PGC3_SCZ_multiancestry	chr19	49659652	3.793e-13	rs7251
PGC3_SCZ_multiancestry	chr19	11738921	6.313e-10	rs72986630
PGC3_SCZ_multiancestry	chr19	50530986	1.396e-09	rs2387414
PGC3_SCZ_multiancestry	chr19	2155137	9.802e-09	rs144821294
PGC3_SCZ_multiancestry	chr19	36039660	1.374e-08	rs3810450
PGC3_SCZ_multiancestry	chr19	56678350	1.485e-08	rs758749
PGC3_SCZ_multiancestry	chr16	29982365	2.508e-14	rs9925915
PGC3_SCZ_multiancestry	chr16	13658499	1.869e-13	rs12925872
PGC3_SCZ_multiancestry	chr16	9815266	1.131e-11	rs9674103
PGC3_SCZ_multiancestry	chr16	4448485	1.979e-10	rs8048039
PGC3_SCZ_multiancestry	chr16	89811567	1.329e-09	rs11076631
PGC3_SCZ_multiancestry	chr16	68381072	4.715e-09	rs11862968
PGC3_SCZ_multiancestry	chr16	82614909	1.077e-08	rs11647188
PGC3_SCZ_multiancestry	chr16	58631485	1.833e-08	rs244908
PGC3_SCZ_multiancestry	chr17	19238913	4.048e-12	rs959071
PGC3_SCZ_multiancestry	chr17	46212466	1.014e-10	rs2696466
PGC3_SCZ_multiancestry	chr17	2254480	7.851e-10	rs12943566
PGC3_SCZ_multiancestry	chr17	1342148	9.376e-10	rs75329315
PGC3_SCZ_multiancestry	chr17	57660379	1.124e-09	rs4793888
PGC3_SCZ_multiancestry	chr17	63468418	1.234e-09	rs6504163
PGC3_SCZ_multiancestry	chr17	45706437	1.592e-09	rs62056909
PGC3_SCZ_multiancestry	chr17	46723974	8.756e-09	rs199452
PGC3_SCZ_multiancestry	chr17	36541028	1.743e-08	rs11263770
PGC3_SCZ_multiancestry	chr17	12969485	1.918e-08	rs12950148
PGC3_SCZ_multiancestry	chr17	20042506	3.51e-08	rs3909258
PGC3_SCZ_multiancestry	chr13	79285321	4.123e-12	rs9545047
PGC3_SCZ_multiancestry	chr13	56354562	8.978e-11	rs9597388
PGC3_SCZ_multiancestry	chr13	43754868	2.04e-10	rs11619756
PGC3_SCZ_multiancestry	chr13	58128612	5.157e-10	rs9569820
PGC3_SCZ_multiancestry	chr13	37787607	8.017e-10	rs1924378
PGC3_SCZ_multiancestry	chr13	38294041	5.653e-09	rs650520
PGC3_SCZ_multiancestry	chr13	53877489	7.36e-09	rs1545660
PGC3_SCZ_multiancestry	chr13	39931945	7.473e-09	rs9603649
PGC3_SCZ_multiancestry	chr13	101370297	1.566e-08	rs61973697
PGC3_SCZ_multiancestry	chr13	73751362	2.441e-08	rs12877581
PGC3_SCZ_multiancestry	chr6	43217995	7.232e-12	rs6938026
PGC3_SCZ_multiancestry	chr6	92438623	6.015e-11	rs12190758
PGC3_SCZ_multiancestry	chr6	83654846	9.935e-11	rs217310
PGC3_SCZ_multiancestry	chr6	108662324	4.481e-10	rs9398171
PGC3_SCZ_multiancestry	chr6	64236418	1.812e-09	rs6925079
PGC3_SCZ_multiancestry	chr6	72448224	2.229e-09	rs1856507
PGC3_SCZ_multiancestry	chr6	146415272	3.992e-09	rs9322058
PGC3_SCZ_multiancestry	chr6	11987848	1.908e-08	rs9470670
PGC3_SCZ_multiancestry	chr6	143326528	3.027e-08	rs9390083
PGC3_SCZ_multiancestry	chr6	69279521	3.148e-08	rs9454725
PGC3_SCZ_multiancestry	chr6	96016184	3.348e-08	rs117178087
PGC3_SCZ_multiancestry	chr6	164640402	3.832e-08	rs9459170
PGC3_SCZ_multiancestry	chr6	111501486	4.399e-08	rs9487653
PGC3_SCZ_multiancestry	chr6	50849005	4.424e-08	rs55648125
PGC3_SCZ_multiancestry	chr6	68569919	4.629e-08	rs80249955
PGC3_SCZ_multiancestry	chr9	22767165	1.286e-11	rs505061
PGC3_SCZ_multiancestry	chr9	126902860	8.725e-09	rs13293831
PGC3_SCZ_multiancestry	chr9	98308205	9.334e-09	rs10985811
PGC3_SCZ_multiancestry	chr9	93568217	9.568e-09	rs6479494
PGC3_SCZ_multiancestry	chr9	14509107	1.361e-08	rs498591
PGC3_SCZ_multiancestry	chr9	36319931	2.423e-08	rs2381411
PGC3_SCZ_multiancestry	chr9	131911161	2.564e-08	rs72761691
PGC3_SCZ_multiancestry	chr9	135487010	3.673e-08	rs2078266
PGC3_SCZ_multiancestry	chr9	10239181	3.731e-08	rs2890914
PGC3_SCZ_multiancestry	chr9	79664534	4.033e-08	rs4339716
PGC3_SCZ_multiancestry	chr21	15067644	9.483e-10	rs8134737
PGC3_SCZ_multiancestry	chr21	20744181	2.324e-08	rs229362
PGC_ADHD_EUR_2017	chr1	43716573	1.072e-12	rs17531412
PGC_ADHD_EUR_2017	chr12	89366967	1.349e-09	rs1427829
PGC_ADHD_EUR_2017	chr15	47438673	2.986e-09	rs8039398
PGC_ADHD_EUR_2017	chr3	20627579	8.172e-09	rs4858241
PGC_ADHD_EUR_2017	chr16	72544232	1.198e-08	rs212178
PGC_ADHD_EUR_2017	chr8	34495092	1.393e-08	rs74760947
PGC_ADHD_EUR_2017	chr10	104987596	1.75999764352566e-08	rs11591402
PGC_ADHD_EUR_2017	chr5	88558577	1.807e-08	rs4916723
PGC_ADHD_EUR_2017	chr7	114451698	3.655e-08	rs10262192
PGC_ASD_2017_CEU	chr9	116421847	4.987e-08	rs7026354
RA_OKADA_TRANS_ETHNIC	chr1	113834946	1e-149	rs2476601
RA_OKADA_TRANS_ETHNIC	chr1	113298204	5.9e-32	rs72685677
RA_OKADA_TRANS_ETHNIC	chr1	17346235	2.2e-18	rs2301888
RA_OKADA_TRANS_ETHNIC	chr1	2591773	1.19999876467891e-13	rs876938
RA_OKADA_TRANS_ETHNIC	chr1	37812907	3.6e-12	rs28411352
