task_id	chrom	start	end	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
3715	4	88759847	88761000	371	11	0.271955453274767	0.813174243934122	caudate
3716	4	8888570	8890085	255	15	0.0573185256316908	0.765965697068893	caudate
3717	4	8891199	8891574	252	11	0.0367633310445172	0.738763352816856	caudate
3718	4	8894582	8894837	252	13	0.0626557601304277	0.657179548321325	caudate
3719	4	8910996	8911804	251	11	0.0321203801013456	0.628066584282975	caudate
372	X	67713287	67714664	105	12	0.0396107431096901	0.352033836065473	caudate
3720	4	89123443	89123603	397	16	0.0689533664475239	0.764917378909733	caudate
3721	4	89248894	89249294	394	11	0.117582346594869	0.896363021710793	caudate
3722	4	89299256	89300775	397	14	0.31881093140083	0.84147734439548	caudate
3723	4	89306389	89307112	394	11	0.0998044333425258	0.839765917106915	caudate
3724	4	8939219	8939774	253	14	0.0868246289558815	0.650087234696253	caudate
3725	4	89641101	89641494	367	11	0.0731600723842907	0.847881767644622	caudate
3726	4	899146	899418	385	14	0.0470678173284585	0.758089537582575	caudate
3727	4	9120472	9122492	144	16	0.203534607250501	0.707328543607454	caudate
3728	4	9123050	9124352	136	11	0.189742262614491	0.605341184356084	caudate
3729	4	912579	912703	373	17	0.21196403854235	0.765472457477863	caudate
373	X	68432850	68434127	220	16	0.0852728344071615	0.622327173275637	caudate
3730	4	9134468	9135313	143	11	0.0234225186789366	0.516161003104005	caudate
3731	4	91791767	91792040	253	11	0.0797725907400551	0.743829942006917	caudate
3732	4	9381188	9381655	97	11	0.199683919783434	0.599370864226122	caudate
3733	4	9452184	9452904	121	11	0.0625812330427698	0.512088375318781	caudate
3734	4	946531	947197	398	11	0.146115086839548	0.827123696962224	caudate
3735	4	94842889	94845631	405	12	0.685172668408221	0.861887136721325	caudate
3736	4	94864164	94865078	406	11	0.406042447330814	0.848825132067882	caudate
3737	4	95545170	95545771	535	11	0.114908391969943	0.919240322500398	caudate
3738	4	95807106	95807915	452	11	0.701293219979738	0.879943318733945	caudate
3739	4	959039	959416	412	13	0.0611014841245879	0.877275965189863	caudate
374	X	68498711	68499521	233	12	0.0901911581179407	0.604241083522804	caudate
3740	4	9621198	9622454	165	12	0.0815152810050966	0.599860457713147	caudate
3741	4	96504089	96507844	232	11	0.555187418107206	0.885748229395136	caudate
3742	4	96511374	96514714	240	11	0.678642518102244	0.83472782625218	caudate
3743	4	96523334	96523804	224	11	0.3579766779653	0.832411769882868	caudate
3744	4	9659407	9660789	169	12	0.23799298516968	0.779016536475425	caudate
3745	4	967639	967735	420	16	0.0751497040575465	0.801073610515979	caudate
3746	4	98037559	98039324	166	11	0.761249918373589	0.887312422783643	caudate
3747	4	98929964	98930195	340	11	0.0948542738993671	0.79589606401331	caudate
3748	4	9956396	9957369	216	11	0.626226684911688	0.842607536336521	caudate
3749	5	10004427	10006796	659	11	0.666159015877231	0.913044030203651	caudate
375	X	68829752	68830408	322	24	0.0708633788723229	0.733076547462513	caudate
3750	5	100267053	100267579	215	14	0.673668095523431	0.866898101435958	caudate
3751	5	100269773	100270607	220	12	0.415425988457672	0.777960876426717	caudate
3752	5	1004005	1004317	620	11	0.0644695955964741	0.922363729077697	caudate
3753	5	1012272	1012470	607	15	0.256340669997324	0.88462538339422	caudate
3754	5	10123743	10124675	700	16	0.0732841062582742	0.87425815843406	caudate
3755	5	10138430	10138863	696	11	0.0581517092402408	0.903091188513246	caudate
3756	5	101606750	101608062	273	11	0.381173403050203	0.882770072080125	caudate
3757	5	1016110	1016520	615	21	0.126277540657102	0.931652988077236	caudate
3758	5	101632074	101633855	265	11	0.441849963236608	0.862580828649099	caudate
3759	5	101781640	101784105	272	11	0.084644935338241	0.754747028869089	caudate
376	X	69617016	69617218	240	19	0.0544467056377496	0.612656600706358	caudate
3760	5	102299685	102300522	229	11	0.705577925964307	0.875031991868616	caudate
3761	5	1032076	1032314	616	12	0.161829454654176	0.931889213470846	caudate
3762	5	10333150	10333205	691	12	0.0835898020405574	0.925641785082518	caudate
3763	5	1033632	1033961	622	11	0.111812672974638	0.93216526218658	caudate
3764	5	103889675	103891435	442	11	0.0673913712226929	0.871428582620215	caudate
3765	5	10524395	10524905	680	12	0.0575657850315323	0.932847434872932	caudate
3766	5	10534455	10535131	642	11	0.103494731383222	0.897614641871842	caudate
3767	5	10637540	10638441	569	11	0.190816784742296	0.892346696679071	caudate
3768	5	10649329	10650414	558	11	0.107967980636615	0.926772404823647	caudate
3769	5	10663625	10664089	555	11	0.134520257201668	0.905143077820883	caudate
377	X	70133321	70134334	195	13	0.00556416729085103	0.489748054958227	caudate
3770	5	107381273	107381873	508	15	0.0695132274628649	0.893947167338754	caudate
3771	5	10855976	10856296	572	11	0.0909656991368878	0.911670142936203	caudate
3772	5	10883514	10884460	595	11	0.750835346115203	0.866709719292187	caudate
3773	5	109692267	109694211	409	16	0.0549045108597284	0.71328148645308	caudate
3774	5	110129522	110136734	369	12	0.223120095674974	0.803686440168095	caudate
3775	5	110725510	110726981	289	13	0.121214320624483	0.751019197460737	caudate
3776	5	110894012	110894516	282	13	0.0919552344839274	0.779510872693398	caudate
3777	5	111756203	111756675	362	11	0.0469549098387651	0.760579638812937	caudate
3778	5	112492377	112493451	360	14	0.278612080749532	0.827569212534288	caudate
3779	5	11383792	11384469	486	11	0.0650781833944434	0.907623940699667	caudate
378	X	70289612	70290631	189	17	0.0655767225753492	0.543622859496584	caudate
3780	5	11485384	11485808	443	14	0.362511824456932	0.866631116230692	caudate
3781	5	114912225	114913667	330	11	0.507393913056987	0.88910236969822	caudate
3782	5	114921944	114925056	331	14	0.132586746730096	0.852337392779843	caudate
3783	5	115171090	115171217	350	17	0.0528069598967047	0.706616437365192	caudate
3784	5	1152787	1153298	646	11	0.0282442898733602	0.810855717211124	caudate
3785	5	116084346	116084483	514	11	0.0444934017710456	0.863875087111736	caudate
3786	5	1161843	1162382	658	11	0.0577031309623275	0.879152590013719	caudate
3787	5	116361782	116362337	583	11	0.0575668661593529	0.902921428383709	caudate
3788	5	116444701	116445361	630	15	0.105047460059459	0.9314862589291	caudate
3789	5	116558367	116559009	554	11	0.4896028701643	0.902931206250736	caudate
379	X	71067703	71068892	169	12	0.0988707186651423	0.491541062281327	caudate
3790	5	116625941	116626663	569	11	0.0202508075375143	0.903255142585848	caudate
3791	5	116771653	116772355	611	11	0.14525064732438	0.92577342958442	caudate
3792	5	117254094	117255538	473	21	0.0960055644728264	0.838641747392098	caudate
3793	5	1181329	1181682	642	18	0.138326949001913	0.919521715128232	caudate
3794	5	1182776	1183557	634	15	0.0632769182474244	0.896812188396546	caudate
3795	5	118534672	118537586	348	12	0.48529343605615	0.87889855647733	caudate
3796	5	11853791	11854181	341	11	0.68374620459291	0.844579448758349	caudate
3797	5	118539577	118543716	342	11	0.139490182588089	0.860185230625254	caudate
3798	5	118989115	118989233	317	11	0.0728447804097626	0.746040952251428	caudate
3799	5	11901562	11902497	306	16	0.0549545883391545	0.768587377186251	caudate
38	X	11662251	11663396	157	11	0.286677479703175	0.717489673081649	caudate
380	X	71146325	71147527	174	11	0.0845843472349684	0.626959519996853	caudate
3800	5	120049241	120052519	332	11	0.417632422021161	0.834344933184251	caudate
3802	5	122942665	122943531	383	11	0.425939618245947	0.840409715157923	caudate
3803	5	123243119	123244922	286	13	0.623498652331885	0.831084703506171	caudate
3804	5	1245673	1246461	662	14	0.0763375645881127	0.932799115405811	caudate
3805	5	124574159	124575362	552	14	0.0771897923046406	0.91461351823273	caudate
3806	5	124906544	124906878	563	11	0.0463057549323265	0.870252982679744	caudate
3807	5	126499893	126500551	446	12	0.59197225189796	0.883604170973937	caudate
3808	5	126593899	126594507	440	11	0.317572202260274	0.83146368091012	caudate
3809	5	127028161	127029258	346	13	0.0593223219573117	0.759998378304634	caudate
381	X	71181563	71182922	195	13	0.0768972877918012	0.620374038886669	caudate
3810	5	127073482	127073861	302	11	0.12140865064343	0.798972617547532	caudate
3811	5	127229721	127230157	304	14	0.347613806755433	0.876377023812142	caudate
3812	5	127291537	127293013	294	11	0.0870012456537823	0.83547728130055	caudate
3813	5	127569287	127569629	294	11	0.134657682266535	0.823634132086133	caudate
3814	5	127892904	127893510	309	15	0.0469227557940556	0.736088683646218	caudate
3815	5	127941358	127941927	307	16	0.0499292951928568	0.657592029827405	caudate
3816	5	128081615	128082294	281	15	0.0710948885022055	0.820679430465982	caudate
3817	5	128539612	128540346	263	11	0.363702829227604	0.851325951937731	caudate
3818	5	128578823	128579996	258	14	0.736651386988635	0.909298546642449	caudate
3819	5	128581075	128582060	261	11	0.790784656074677	0.908319932869721	caudate
382	X	71282929	71284375	186	13	0.0274897395786921	0.431692988479869	caudate
3820	5	128996823	128999633	348	11	0.735955707010594	0.890258103162022	caudate
3821	5	129190037	129191518	347	11	0.623684538884074	0.852422742199692	caudate
3822	5	129234970	129237022	325	11	0.714390352915969	0.858100192034725	caudate
3823	5	129461945	129462161	330	13	0.121015928015737	0.801119101340461	caudate
3824	5	132010762	132010879	193	11	0.0510744747648903	0.583548127929635	caudate
3825	5	132012949	132013565	195	11	0.071552531359895	0.580059277809117	caudate
3826	5	132257890	132258279	238	11	0.111209908325586	0.725270723479574	caudate
3827	5	132258795	132259765	240	11	0.0471935667668225	0.666052044900204	caudate
3828	5	132497372	132497666	274	14	0.0644688959243243	0.702804407107081	caudate
3829	5	132655607	132655799	304	14	0.0401190215774388	0.665906962693417	caudate
383	X	71365484	71367640	181	11	0.0191948824011587	0.456730532181645	caudate
3830	5	132814605	132814740	383	11	0.0528790573457845	0.808380943771143	caudate
3831	5	132822868	132823510	390	11	0.0877417849599936	0.856820683915175	caudate
3832	5	132825375	132826220	389	11	0.115677093215294	0.869910698051007	caudate
3833	5	1330077	1330797	715	12	0.0628475478409524	0.924789859242945	caudate
3834	5	133969241	133970106	465	13	0.0707108474630063	0.836897389371759	caudate
3835	5	134039530	134040048	456	11	0.137833933551166	0.905623577325657	caudate
3836	5	134059249	134059553	478	20	0.246563947093454	0.858009780712514	caudate
3837	5	134101888	134102142	462	15	0.064115011173456	0.86307015153107	caudate
3838	5	134632057	134632180	254	13	0.184247790691055	0.765301061417805	caudate
3839	5	134875544	134875779	402	12	0.0573668411557169	0.794002794340606	caudate
384	X	71492308	71493234	167	16	0.027641234634561	0.493008470978596	caudate
3840	5	134906125	134906264	401	11	0.0848312284744015	0.826914858287697	caudate
3841	5	135191773	135191904	433	11	0.0501803509918258	0.840677764205959	caudate
3842	5	135429754	135430381	497	13	0.261623866605651	0.850027864823407	caudate
3843	5	135487965	135488279	501	11	0.123598396408484	0.89124670296036	caudate
3844	5	135490036	135490579	506	18	0.0969530413733667	0.920410140079726	caudate
3845	5	135544457	135544890	527	11	0.0310804076357695	0.909598814725271	caudate
3846	5	135577213	135577739	522	11	0.0855972359627396	0.913376344727525	caudate
3847	5	1355916	1356290	760	11	0.0698780937139832	0.926084702416902	caudate
3848	5	135781545	135782798	430	12	0.0682619484121471	0.821955283765472	caudate
3849	5	135851474	135851894	391	15	0.123317575235577	0.871198643613248	caudate
385	X	71532752	71533894	165	13	0.0566918641530293	0.468086988552787	caudate
3850	5	136028371	136028669	353	13	0.0807042961072028	0.823705032883244	caudate
3851	5	136079005	136081394	350	13	0.0625170712290396	0.858949345259201	caudate
3852	5	136082245	136083046	347	12	0.474183492891732	0.839128638213396	caudate
3853	5	136190901	136191503	323	16	0.088593829304268	0.789251310417188	caudate
3854	5	137497226	137498170	301	11	0.0830147508605341	0.777353255393137	caudate
3855	5	137563518	137564382	257	19	0.0637501574907593	0.677325041609746	caudate
3856	5	137880122	137880837	187	11	0.0567808363895266	0.675762238090813	caudate
3857	5	138133118	138133533	153	14	0.102268860405742	0.613496142245481	caudate
3858	5	138455178	138455769	200	18	0.0321505126066606	0.555842224558586	caudate
3859	5	13855641	13857240	478	11	0.428102711785435	0.876221877586956	caudate
386	X	71910368	71910652	181	14	0.026130502216034	0.463774147586453	caudate
3860	5	138576178	138576343	191	11	0.0582344926274685	0.662381488812778	caudate
3861	5	138649208	138649467	193	11	0.071364011835774	0.688938535640287	caudate
3862	5	138752585	138752668	216	16	0.0868418665333796	0.663555034189255	caudate
3863	5	138927643	138928187	219	12	0.0278800011391334	0.668719858248626	caudate
3864	5	138928859	138929161	223	15	0.0865760127921987	0.726480291381809	caudate
3865	5	138945720	138946304	218	20	0.0773024229973806	0.717523542258823	caudate
3866	5	139011351	139011452	217	12	0.0525955399491596	0.694884363712311	caudate
3867	5	139395215	139395483	228	11	0.0592229374446852	0.74251227165313	caudate
3868	5	139646977	139647606	275	13	0.0485896837499236	0.68536034747072	caudate
3869	5	139651037	139651755	268	11	0.0284623989966341	0.655535960081091	caudate
387	X	72239219	72239508	153	11	0.0375425755108712	0.533111412354741	caudate
3870	5	139653466	139653882	263	11	0.114514902230392	0.773047774931637	caudate
3871	5	139655832	139656229	269	11	0.143243263163217	0.774635388872397	caudate
3872	5	139660335	139662018	269	12	0.0671905244452929	0.699408257076459	caudate
3873	5	139667389	139668470	265	11	0.0222147663342947	0.598211916581984	caudate
3874	5	139668776	139670720	265	11	0.0479137222892366	0.708438858279616	caudate
3875	5	139670918	139671789	268	11	0.0751166360728772	0.795319729148681	caudate
3876	5	139675314	139675970	277	11	0.0462088251695423	0.729423473844959	caudate
3877	5	139677374	139679418	262	11	0.0332330105391149	0.673176621908697	caudate
3878	5	139680652	139681045	271	12	0.0891217940572837	0.771407173153379	caudate
3879	5	139681866	139682547	261	11	0.0926342591721866	0.799289585989457	caudate
388	X	72713646	72714701	117	11	0.0582861281317374	0.502466700911761	caudate
3880	5	139683725	139684372	266	11	0.0457267650442156	0.73031376066062	caudate
3881	5	139685235	139685381	269	16	0.0428435477166194	0.707159591446124	caudate
3882	5	139686195	139687392	267	11	0.0434150693274664	0.682490453591332	caudate
3883	5	139696665	139696809	267	16	0.107535198540773	0.738140026659548	caudate
3884	5	139708575	139708926	264	13	0.0722983613756984	0.677559314937318	caudate
3885	5	139710232	139710568	263	15	0.0616934285064065	0.785494806656174	caudate
3886	5	139733725	139734870	254	12	0.0754033830556883	0.734589963805331	caudate
3887	5	139744246	139745157	256	11	0.062396191037507	0.807072474772163	caudate
3888	5	139748635	139748824	257	11	0.0297335444948332	0.683502194043541	caudate
3889	5	139752739	139752885	252	11	0.0736755824182276	0.769416941849281	caudate
389	X	72777158	72777885	111	13	0.0386737195073359	0.341415939850528	caudate
3890	5	139775064	139775597	258	16	0.0812422111323062	0.747615373279568	caudate
3891	5	139788680	139789173	264	11	0.135510666557195	0.830861367594765	caudate
3892	5	139968783	139969007	271	16	0.13591102150877	0.745516527001268	caudate
3893	5	140106916	140107015	267	11	0.0750875364612172	0.775466885731112	caudate
3894	5	140146506	140146641	267	15	0.0546648886215053	0.728033265057728	caudate
3895	5	140362503	140362933	212	13	0.102632524990669	0.702047053276275	caudate
3896	5	140548278	140548430	175	11	0.0748774253782435	0.665825476418924	caudate
3897	5	140631800	140632249	173	11	0.152085033506441	0.717235062698504	caudate
3898	5	140710563	140710750	192	11	0.185672953604218	0.696377470646863	caudate
3899	5	140726444	140726797	187	14	0.101196670254755	0.549380300845463	caudate
39	X	11758958	11759675	174	13	0.0337281694674384	0.593983464255209	caudate
390	X	73003657	73004240	80	12	0.00567254414293037		caudate
3900	5	140967453	140967617	207	11	0.0495179450466904	0.670116243693908	caudate
3901	5	141339650	141341579	311	11	0.0711716243437152	0.763466274380232	caudate
3902	5	14145683	14146218	485	15	0.0611944562895569	0.89116885237965	caudate
3903	5	1414597	1414811	787	11	0.097862044449301	0.946765172734157	caudate
3904	5	141485875	141486199	369	11	0.0557709282752173	0.793912163787536	caudate
3905	5	141488762	141491100	367	15	0.0722240934495572	0.803089119497322	caudate
3906	5	141495005	141496236	358	21	0.0327500782694966	0.784762504922299	caudate
3907	5	141507994	141509907	370	18	0.113722008060955	0.835709069067456	caudate
3908	5	141514291	141514814	381	11	0.0493321065996903	0.737862945022401	caudate
3909	5	141672900	141673661	424	16	0.0940797317356326	0.75773685720862	caudate
391	X	73214473	73215368	79	12	0.041086002514157	0.334337683476098	caudate
3910	5	141681472	141682870	431	12	0.0566149633210774	0.788946719746768	caudate
3911	5	141692902	141693101	439	11	0.038990263210559	0.794105142667697	caudate
3912	5	141703437	141703645	445	14	0.148397362319825	0.800295552687642	caudate
3913	5	141753206	141754124	461	16	0.0757827172391186	0.767672249786724	caudate
3914	5	141811727	141812593	469	15	0.0954025116207877	0.88520579901127	caudate
3915	5	141874792	141875439	483	11	0.0614905176482341	0.797892806486076	caudate
3916	5	142313257	142314275	603	13	0.0384581374066751	0.86207419366907	caudate
3917	5	142360948	142361005	597	11	0.0334468236205871	0.848315408758017	caudate
3918	5	142409154	142409323	610	13	0.10802298869309	0.925925647734779	caudate
3919	5	142550007	142550945	532	22	0.131301416034867	0.914898711055288	caudate
392	X	73850498	73852806	93	12	0.0153483049663215	0.236412179675963	caudate
3920	5	143093985	143094876	488	11	0.128040455866046	0.886715318346599	caudate
3921	5	14328123	14328886	485	11	0.0836013235337241	0.781712154843987	caudate
3922	5	144206390	144208815	257	13	0.0776425107768978	0.756178698268792	caudate
3923	5	14441866	14442823	517	11	0.0425574020100941	0.867538045813811	caudate
3924	5	14447905	14448673	505	11	0.0835229186894308	0.918360065235324	caudate
3925	5	1446766	1446987	830	15	0.0492641249297443	0.928690316860212	caudate
3926	5	14582893	14583100	462	16	0.135735689442854	0.819871615844663	caudate
3927	5	145831028	145832431	296	11	0.475260163949198	0.849467548748962	caudate
3928	5	145835864	145836135	302	11	0.264840132227573	0.784120079296224	caudate
3929	5	145855269	145855702	309	11	0.0393715039746167	0.693563642003655	caudate
393	X	74291136	74291702	97	13	0.0190815225276798	0.329443640057551	caudate
3930	5	145937446	145938271	347	13	0.062829880819798	0.758900071848721	caudate
3931	5	146334970	146335964	383	21	0.142468627294166	0.855080147207398	caudate
3932	5	146520997	146521722	323	11	0.126506932279855	0.83510042768012	caudate
3933	5	14710906	14711287	428	11	0.15339432816539	0.886766102350539	caudate
3934	5	147264595	147266046	376	12	0.380159828592181	0.879822934504626	caudate
3935	5	14728279	14728897	446	13	0.0798851331386521	0.809809518121351	caudate
3936	5	147635172	147636460	453	11	0.427491278649518	0.842881203652839	caudate
3937	5	148319042	148321513	356	12	0.231861046924465	0.816342260247816	caudate
3938	5	148761574	148765719	389	11	0.656084385120571	0.877846200470457	caudate
3939	5	149142293	149142639	518	13	0.0798940241676565	0.913009068698603	caudate
394	X	74614079	74615014	98	14	0.040197152662618	0.285728243261124	caudate
3940	5	149192493	149193351	550	11	0.63562584606335	0.871857272031586	caudate
3941	5	149288873	149289577	534	11	0.149870646823681	0.909774241893093	caudate
3942	5	149378913	149379008	504	11	0.0751824585404193	0.888552286850548	caudate
3943	5	149732478	149732781	623	11	0.0958533239040977	0.923920866609027	caudate
3944	5	149839906	149840157	639	12	0.103813421868809	0.930174569032127	caudate
3945	5	150189540	150189872	595	13	0.0994849881081531	0.920988581821301	caudate
3946	5	150294904	150296040	586	12	0.0692011699804277	0.89701583287316	caudate
3947	5	150302328	150302559	584	11	0.0472268462520978	0.880036269267507	caudate
3948	5	150428263	150428505	512	16	0.0685579930726274	0.916280275322756	caudate
3949	5	150459283	150459507	477	11	0.12508419698788	0.898527347427658	caudate
395	X	74923966	74924978	92	11	0.0124319459568525	0.301565007953071	caudate
3950	5	150504369	150504881	512	11	0.0604332956044071	0.869488650489061	caudate
3951	5	150544436	150545058	541	11	0.0411698139307014	0.815959996203477	caudate
3952	5	150619449	150619767	556	15	0.07169942876227	0.838604688338766	caudate
3953	5	150624266	150624499	559	11	0.0580744439190677	0.927336887684753	caudate
3954	5	150625408	150626391	548	11	0.0840354884130679	0.907497743933956	caudate
3955	5	150759472	150759643	578	15	0.216110404325059	0.881754050508248	caudate
3956	5	150801059	150802007	554	13	0.186928503838614	0.923495252147115	caudate
3957	5	150829744	150833410	558	13	0.108430186052595	0.842997142934995	caudate
3958	5	150834455	150836286	543	12	0.23224603059542	0.864772756070064	caudate
3959	5	150947230	150947499	517	11	0.0359403587630345	0.843299806907731	caudate
396	X	75155573	75155960	89	12	0.0571233798626278	0.286981105764373	caudate
3960	5	151156354	151156951	547	11	0.0897624949159943	0.854354617588683	caudate
3961	5	151238934	151240245	581	11	0.604858398290744	0.895400256333656	caudate
3962	5	151309019	151309442	577	15	0.58169272431814	0.894139070204321	caudate
3963	5	151449021	151449596	560	11	0.10051024542488	0.894075633174973	caudate
3964	5	151575540	151576359	512	11	0.748216925710048	0.86830388439731	caudate
3965	5	151684708	151685664	418	11	0.0902357956829657	0.868528751225247	caudate
3966	5	154071900	154073018	358	11	0.136938051738117	0.826482105037242	caudate
3967	5	154253285	154253942	369	11	0.772992291316816	0.878193844759916	caudate
3968	5	154609964	154610398	380	11	0.270065630793416	0.822242058414491	caudate
3969	5	154646811	154647049	370	14	0.106513941093898	0.811661914938235	caudate
397	X	75274199	75275184	83	16	0.028700542352564	0.288645605953467	caudate
3970	5	154682316	154682368	392	11	0.0490137532025842	0.741497756528995	caudate
3971	5	154691084	154691256	391	11	0.0809195319717136	0.841013222886327	caudate
3972	5	1551429	1553634	812	11	0.103171174361289	0.96062521536779	caudate
3973	5	156850125	156850624	326	11	0.0751576529414144	0.737150120328706	caudate
3974	5	157143579	157143948	314	16	0.066929251576721	0.780117323061655	caudate
3975	5	157370858	157371569	341	15	0.166600915379144	0.801988776972298	caudate
3976	5	157690406	157690902	383	16	0.0584460137151315	0.734218724671614	caudate
3977	5	15785494	15786239	280	12	0.0516338258529019	0.758153873173711	caudate
3978	5	157948666	157949243	344	11	0.0789163134917032	0.797493217979438	caudate
3979	5	159205657	159207396	336	11	0.0669119221478436	0.786705294140136	caudate
398	X	75402797	75403902	77	14	0.225906641241375	0.542080108249596	caudate
3980	5	159331858	159332081	359	11	0.134850544886226	0.833454812857476	caudate
3981	5	1593702	1594981	814	11	0.085845796890251	0.958589972098159	caudate
3982	5	159690108	159692917	415	11	0.712197677847444	0.853950727528418	caudate
3983	5	159773860	159774050	462	11	0.139062851388634	0.895252639744446	caudate
3984	5	159851092	159851413	468	16	0.0638653341473378	0.874320124164665	caudate
3985	5	159916850	159916926	470	11	0.089952849025323	0.835515438179177	caudate
3986	5	159947717	159947970	462	14	0.112403478214202	0.899787470367659	caudate
3987	5	159972763	159972987	470	11	0.0812023165497582	0.792375720295688	caudate
3988	5	160133308	160133564	469	20	0.0756222574914042	0.805119384171861	caudate
3989	5	160269229	160269508	456	11	0.105372514527474	0.831115348729589	caudate
399	X	75522623	75523801	90	12	0.00797756611720299	0.220044814068793	caudate
3990	5	160370907	160371208	430	11	0.132667862238405	0.878062763763246	caudate
3991	5	160436575	160437129	430	11	0.0173263472124074	0.762431294446131	caudate
3992	5	160759324	160761678	415	11	0.531921748492717	0.868237910371465	caudate
3993	5	162516121	162518720	375	11	0.599369043268603	0.869997588740679	caudate
3994	5	163215172	163217253	372	11	0.729396843469143	0.879205488773133	caudate
3995	5	163279695	163282064	365	11	0.816376280863492	0.891361568797014	caudate
3996	5	1634459	1634974	827	11	0.121924683934923	0.931597603680515	caudate
3997	5	163837674	163841384	370	11	0.661552314061013	0.870408407387453	caudate
3998	5	1641253	1641532	813	11	0.0519779400213716	0.942166536009381	caudate
3999	5	1652914	1653289	848	11	0.133923580009028	0.942620449555712	caudate
4	X	101051254	101052385	267	13	0.112199745745423	0.769013750525063	caudate
40	X	117739420	117740244	260	12	0.0521303488050064	0.727452078893339	caudate
400	X	75746799	75746936	91	12	0.0600910672361652	0.336406961793718	caudate
4000	5	166094448	166095394	513	11	0.648957142877746	0.869189867592657	caudate
4001	5	16655086	16656328	634	11	0.51140211665011	0.914647748014933	caudate
4002	5	166898430	166899118	449	11	0.101679735893304	0.864489623386799	caudate
4003	5	16699362	16699741	627	11	0.0441845066466481	0.843216189101827	caudate
4004	5	16702374	16703185	637	11	0.049484970488236	0.874579771213825	caudate
4005	5	16717656	16718311	633	11	0.0817774112104315	0.931986037561178	caudate
4006	5	168039163	168039990	547	11	0.102605750504744	0.922405264903809	caudate
4007	5	168292974	168293137	538	16	0.0390088573493848	0.796952980229381	caudate
4008	5	168357413	168357739	540	20	0.0751433413699194	0.776233490052291	caudate
4009	5	168404281	168404758	596	11	0.0616607836341891	0.893559985357906	caudate
401	X	75785088	75785619	83	17	0.0599621994911629	0.365262146887273	caudate
4010	5	168485654	168486049	572	11	0.331864331371765	0.877890394638441	caudate
4011	5	168530041	168530146	585	13	0.129323934165305	0.876704767101379	caudate
4012	5	168740665	168740972	612	14	0.0878335756029122	0.920279740736867	caudate
4013	5	168826133	168826454	615	16	0.0621269952399624	0.891175941660793	caudate
4014	5	168869569	168870024	603	11	0.107219390216999	0.927198136775622	caudate
4015	5	16934307	16934516	692	11	0.146136500129564	0.941273405871982	caudate
4016	5	169584728	169585091	589	11	0.37160169266321	0.889678719142098	caudate
4017	5	169636661	169636732	509	11	0.0852007979061649	0.903731072563714	caudate
4018	5	170504685	170505064	676	11	0.0546308629159581	0.932215892832828	caudate
4019	5	170631148	170631846	610	11	0.104636032840286	0.895135475887701	caudate
402	X	75862402	75865918	88	12	0.0506663505119893	0.373277753542696	caudate
4020	5	170632490	170632650	598	11	0.0232732898925981	0.854983245413298	caudate
4021	5	170914818	170916967	436	15	0.720015882550242	0.885511893056198	caudate
4022	5	1709298	1710156	830	11	0.210298908566392	0.948699048288792	caudate
4023	5	17096767	17097481	671	16	0.0643611442686242	0.91499445767294	caudate
4024	5	171342524	171342849	494	17	0.0722821347044109	0.898397987181407	caudate
4025	5	171667681	171667790	644	11	0.048928183511236	0.937034507547222	caudate
4026	5	172073441	172074352	642	11	0.625604043612938	0.895208462463768	caudate
4027	5	172097228	172097724	653	11	0.0927228767342546	0.94020430831669	caudate
4028	5	172146887	172147039	659	12	0.0882087708315501	0.928451259922281	caudate
4029	5	172164706	172165014	638	11	0.102428677347638	0.933561082638367	caudate
403	X	76172645	76173460	79	13	0.0270247164499923	0.327518210553019	caudate
4030	5	172347526	172348063	622	16	0.0447274405369093	0.8931413551266	caudate
4031	5	172354772	172355457	623	11	0.0890466479025325	0.916024501866764	caudate
4032	5	172380831	172381619	658	11	0.0699536493061645	0.853766927833448	caudate
4033	5	172399495	172399566	650	12	0.36950157847169	0.886739441662237	caudate
4034	5	172402869	172404162	680	14	0.117459156031585	0.936794563414363	caudate
4035	5	172414728	172415645	678	11	0.0746174650767239	0.926462030419378	caudate
4036	5	172417320	172418205	682	12	0.106800654600781	0.936976287857845	caudate
4037	5	172419627	172421082	678	17	0.0776721499485584	0.83989977906858	caudate
4038	5	172437747	172438895	707	11	0.0951189236456824	0.936399995853127	caudate
4039	5	1724902	1725806	833	11	0.0641393418826885	0.948887982231795	caudate
404	X	76427823	76427882	84	16	0.033773469763677	0.307867707513846	caudate
4040	5	172548211	172548741	712	11	0.124484788829887	0.945877116382541	caudate
4041	5	172556896	172557671	684	11	0.0657209950842851	0.911909146134632	caudate
4042	5	172558887	172559767	698	11	0.11469442916723	0.919526343952719	caudate
4043	5	172659302	172660449	607	11	0.0408313257197864	0.880358699618594	caudate
4044	5	172683566	172684116	604	12	0.0317548565523984	0.889011439753852	caudate
4045	5	172714905	172715228	601	11	0.0812000354059771	0.928969084870258	caudate
4046	5	172723648	172724667	621	11	0.0630348863678412	0.877008522051274	caudate
4047	5	172748582	172748718	615	11	0.0321051122392229	0.861870466516801	caudate
4048	5	172749723	172750099	610	11	0.0860070159994465	0.905430345894906	caudate
4049	5	1727854	1728130	840	11	0.0563985035691557	0.956846192841248	caudate
405	X	76826388	76827469	75	18	0.0117979745156462		caudate
4050	5	172887244	172887990	701	11	0.112361139201092	0.947407436183769	caudate
