task_id_AA	chrom	start	end	num_snps_AA	boosting_iterations_performed_AA	h2_unscaled_AA	r_squared_cv_AA	region	h2_category	feature_id	task_id_EA	num_snps_EA	boosting_iterations_performed_EA	h2_unscaled_EA	r_squared_cv_EA
5109	chr7	128462005	128462834	329	11	0.092574270625329	0.773032002369091	Caudate	Non-heritable	chr7_128462005_128462834	5109	190	11	0.0809636123586832	0.665675952857512
5111	chr7	128691633	128692013	361	14	0.604661925854749	0.803484440933076	Caudate	Heritable	chr7_128691633_128692013	5111	215	11	0.611231762376064	0.847345941909905
5112	chr7	128832405	128834121	388	14	0.0730028813614759	0.722281049376836	Caudate	Non-heritable	chr7_128832405_128834121	5112	229	11	0.0920364910656604	0.784308459114401
5114	chr7	128916109	128916306	386	11	0.072084707683454	0.819233415958617	Caudate	Non-heritable	chr7_128916109_128916306	5114	221	13	0.0841899126007517	0.745809283628982
5116	chr7	129055742	129056070	403	13	0.09601385151427	0.862163583943359	Caudate	Non-heritable	chr7_129055742_129056070	5116	237	11	0.0771256414330191	0.764391914346546
5122	chr7	130154497	130154885	451	14	0.0670928299252661	0.809103738034785	Caudate	Non-heritable	chr7_130154497_130154885	5122	264	15	0.0750546964490297	0.793936420941974
5124	chr7	130490954	130493738	486	11	0.0589415970008179	0.835423509424981	Caudate	Non-heritable	chr7_130490954_130493738	5124	294	11	0.0848289860875113	0.840078174113787
5125	chr7	131057859	131058326	529	13	0.343671898806643	0.836990738604428	Caudate	Heritable	chr7_131057859_131058326	5125	320	16	0.413651219351907	0.843194070904701
5126	chr7	131069013	131069433	538	17	0.092260655609618	0.907710713064635	Caudate	Non-heritable	chr7_131069013_131069433	5126	320	12	0.0740509370476562	0.831033758691891
5127	chr7	131607447	131608204	604	15	0.0675805489693643	0.891810390989663	Caudate	Non-heritable	chr7_131607447_131608204	5127	366	11	0.0352585579462915	0.871797764630999
513	chr1	118546277	118548872	319	11	0.596576152859313	0.808829039653954	Caudate	Heritable	chr1_118546277_118548872	513	175	11	0.477788944701757	0.882746252020101
5131	chr7	1323483	1323622	459	14	0.125146594792744	0.885245459673449	Caudate	Heritable	chr7_1323483_1323622	5131	220	11	0.158640468220968	0.790520974098823
5135	chr7	134359429	134361549	308	11	0.799657340433049	0.839800762279764	Caudate	Heritable	chr7_134359429_134361549	5135	179	11	0.681741336598502	0.80967925297144
5136	chr7	134593645	134594798	321	11	0.203649098368408	0.81205187581333	Caudate	Heritable	chr7_134593645_134594798	5136	176	11	0.64134112298806	0.800891118013677
5137	chr7	135171251	135172394	448	20	0.732379925949772	0.895439723729209	Caudate	Heritable	chr7_135171251_135172394	5137	249	11	0.72243478849096	0.866716701944406
5139	chr7	135977776	135978024	377	13	0.17619346672293	0.796447011642833	Caudate	Heritable	chr7_135977776_135978024	5139	249	14	0.551959983231571	0.786501735720645
514	chr1	118989919	118990519	327	11	0.0395969038841313	0.69406472458147	Caudate	Non-heritable	chr1_118989919_118990519	514	183	11	0.0523622515641187	0.672583521529527
5141	chr7	137357252	137359079	431	13	0.678711720907679	0.85385781901257	Caudate	Heritable	chr7_137357252_137359079	5141	241	11	0.739096890427013	0.863767235746542
5142	chr7	137590595	137590945	430	11	0.2025892635559	0.803062810909869	Caudate	Heritable	chr7_137590595_137590945	5142	247	17	0.100460118130106	0.784757522545569
5144	chr7	138919287	138919913	617	13	0.0934061829440883	0.888752164381294	Caudate	Non-heritable	chr7_138919287_138919913	5144	329	14	0.0979764785871727	0.891887724791677
5146	chr7	139434683	139434808	601	11	0.0643453699965704	0.887820361627416	Caudate	Non-heritable	chr7_139434683_139434808	5146	331	11	0.042542580334906	0.803690625822928
5147	chr7	139500476	139500614	621	11	0.157192845914097	0.807870013514569	Caudate	Heritable	chr7_139500476_139500614	5147	339	14	0.292461236814037	0.860551699343412
515	chr1	119141093	119141193	319	14	0.21952828888893	0.72408718598887	Caudate	Heritable	chr1_119141093_119141193	515	185	11	0.239449496353742	0.742207263563246
5150	chr7	139948728	139949054	466	11	0.0787801627491248	0.895440092637659	Caudate	Non-heritable	chr7_139948728_139949054	5150	256	11	0.0549540491787629	0.823317229834648
5151	chr7	140435330	140435911	466	14	0.0722918230975373	0.867935370211587	Caudate	Non-heritable	chr7_140435330_140435911	5151	264	16	0.0725928428600601	0.821666139499085
5152	chr7	140581363	140581799	426	16	0.0646966491244855	0.868841056790784	Caudate	Non-heritable	chr7_140581363_140581799	5152	248	15	0.0772846824675502	0.778782139156786
5153	chr7	140607583	140607944	432	11	0.115072113151236	0.800776555562506	Caudate	Heritable	chr7_140607583_140607944	5153	251	11	0.151091673144607	0.816084475778083
5154	chr7	141216294	141216681	397	11	0.280753168556663	0.846285712047587	Caudate	Heritable	chr7_141216294_141216681	5154	238	11	0.216272708978996	0.824935610295841
5155	chr7	141256827	141259465	395	11	0.750201169685366	0.8651347554366	Caudate	Heritable	chr7_141256827_141259465	5155	224	14	0.83445433830396	0.83816006357701
5156	chr7	141737402	141737607	304	11	0.350611785786831	0.777950560632642	Caudate	Heritable	chr7_141737402_141737607	5156	177	11	0.279323720397849	0.753900278945578
5157	chr7	142272594	142275299	309	12	0.793340127311922	0.833945312101295	Caudate	Heritable	chr7_142272594_142275299	5157	180	12	0.580712682536028	0.842317909939023
5158	chr7	143285792	143286605	225	11	0.0620199032121786	0.660071832576968	Caudate	Non-heritable	chr7_143285792_143286605	5158	143	11	0.0633057235893909	0.582392642551348
5160	chr7	143395641	143395860	215	11	0.0736535682675703	0.561786706301021	Caudate	Non-heritable	chr7_143395641_143395860	5160	127	11	0.0605793145869414	0.517256916662006
5162	chr7	144354772	144354932	303	11	0.0591912828391049	0.774420478005334	Caudate	Non-heritable	chr7_144354772_144354932	5162	162	11	0.0823253400638244	0.718813771353291
5165	chr7	147583861	147585157	517	11	0.379565003530492	0.829040548196424	Caudate	Heritable	chr7_147583861_147585157	5165	290	12	0.785090547806185	0.887303981980177
5166	chr7	149020444	149020829	589	11	0.048866006799764	0.870427594697716	Caudate	Non-heritable	chr7_149020444_149020829	5166	315	14	0.0714645763415364	0.822426804204924
5168	chr7	149064831	149064945	571	16	0.160789620554394	0.893342700054316	Caudate	Heritable	chr7_149064831_149064945	5168	309	13	0.124871150129645	0.828116655607485
517	chr1	119631180	119631511	239	16	0.0584811360340155	0.554385919195771	Caudate	Non-heritable	chr1_119631180_119631511	517	141	11	0.0309181670316762	0.629748136475755
5170	chr7	149190722	149191590	524	11	0.562740183634375	0.828949789928387	Caudate	Heritable	chr7_149190722_149191590	5170	291	11	0.668744648753623	0.870003479669636
5172	chr7	149713902	149714097	441	14	0.0309455853824524	0.819172649353924	Caudate	Non-heritable	chr7_149713902_149714097	5172	221	11	0.0682967664839037	0.765238634432069
5173	chr7	149720169	149720923	426	11	0.0318340349932328	0.765452794143179	Caudate	Non-heritable	chr7_149720169_149720923	5173	236	11	0.0628640992077649	0.735071481905993
5174	chr7	149764431	149766464	442	11	0.0889335502981909	0.74288359198727	Caudate	Non-heritable	chr7_149764431_149766464	5174	240	21	0.0759666559777713	0.734855665013579
5175	chr7	149783374	149783962	441	11	0.0708485359345087	0.877589197386468	Caudate	Non-heritable	chr7_149783374_149783962	5175	235	11	0.055416681346752	0.80904012126949
5176	chr7	149787374	149788186	438	11	0.136135294332575	0.855979906513931	Caudate	Heritable	chr7_149787374_149788186	5176	238	12	0.3028963696204	0.790819340492057
5177	chr7	149790626	149790817	447	11	0.164344521768388	0.871092289784063	Caudate	Heritable	chr7_149790626_149790817	5177	233	11	0.10982304074999	0.802070397309475
5178	chr7	150269509	150269693	521	11	0.0413452039206485	0.808010910884869	Caudate	Non-heritable	chr7_150269509_150269693	5178	262	19	0.0540882689944331	0.699769657233546
5179	chr7	150322810	150322962	510	11	0.105454116098111	0.911657412281079	Caudate	Heritable	chr7_150322810_150322962	5179	264	12	0.107479439845184	0.772061566853945
518	chr1	119674186	119675442	249	11	0.365145668582811	0.722628012522395	Caudate	Heritable	chr1_119674186_119675442	518	150	11	0.541504089001939	0.782151480714469
5180	chr7	150329886	150330068	518	11	0.130249187859553	0.919187526490832	Caudate	Heritable	chr7_150329886_150330068	5180	257	11	0.118063718685808	0.749796365983555
5182	chr7	150383885	150384770	554	11	0.0819156423164735	0.898040092943545	Caudate	Non-heritable	chr7_150383885_150384770	5182	284	19	0.0820429295038697	0.694779318239283
5184	chr7	150594399	150594975	594	11	0.692899490499376	0.883160895113289	Caudate	Heritable	chr7_150594399_150594975	5184	304	11	0.543526087895112	0.837114551144067
5185	chr7	150597154	150597594	602	11	0.720535620595256	0.889824251071	Caudate	Heritable	chr7_150597154_150597594	5185	306	11	0.61445058261651	0.848502615220246
5187	chr7	150876606	150877218	698	13	0.0915961090476231	0.932558602871961	Caudate	Non-heritable	chr7_150876606_150877218	5187	353	11	0.081674682375742	0.879219991637499
5189	chr7	150945900	150946043	714	11	0.0449932927617304	0.890311711080931	Caudate	Non-heritable	chr7_150945900_150946043	5189	372	11	0.0864729715242416	0.89665497689283
5190	chr7	150956127	150956361	705	11	0.0453510751942569	0.916879561737287	Caudate	Non-heritable	chr7_150956127_150956361	5190	373	11	0.0911529603139128	0.802467539536773
5192	chr7	150972183	150972779	721	11	0.0463723422621657	0.876112284684459	Caudate	Non-heritable	chr7_150972183_150972779	5192	377	11	0.0681499810921228	0.827059986885502
5196	chr7	151099650	151099729	760	11	0.096920814610133	0.947379908317035	Caudate	Non-heritable	chr7_151099650_151099729	5196	386	12	0.0539075060020821	0.830731022963171
5199	chr7	151131351	151132322	773	11	0.120438315389011	0.958500819339384	Caudate	Heritable	chr7_151131351_151132322	5199	384	11	0.174326859053507	0.882503933011106
52	chrX	118974435	118976125	263	11	0.0422520575851389	0.65094741172004	Caudate	Non-heritable	chrX_118974435_118976125	52	125	11	0.0242341303746488	0.396479703785554
520	chr1	120402889	120402945	135	13	0.0079953613982919	0.348334207856816	Caudate	Non-heritable	chr1_120402889_120402945	520	76	11	0.019688185133958	0.412013558100069
5200	chr7	151142474	151143867	764	11	0.0795152365094244	0.945651743271032	Caudate	Non-heritable	chr7_151142474_151143867	5200	385	12	0.0344255303621658	0.809471883378499
5202	chr7	151247511	151247976	762	24	0.0485405025677284	0.887197951253822	Caudate	Non-heritable	chr7_151247511_151247976	5202	382	11	0.0759609468251074	0.882963124715965
5203	chr7	151263051	151264151	754	11	0.495639195861542	0.886647853596737	Caudate	Heritable	chr7_151263051_151264151	5203	392	11	0.704883858404809	0.896155628095299
5206	chr7	151736150	151736982	780	11	0.237056434489473	0.926726628552266	Caudate	Heritable	chr7_151736150_151736982	5206	410	16	0.381241278606046	0.870877366637112
5207	chr7	151754271	151754479	780	11	0.0851055680673049	0.954496855226842	Caudate	Non-heritable	chr7_151754271_151754479	5207	414	11	0.0539147585923147	0.85555787731189
5209	chr7	152366807	152367151	815	11	0.0512342583750464	0.963390933027313	Caudate	Non-heritable	chr7_152366807_152367151	5209	421	11	0.0355296005270592	0.885153837865797
521	chr1	120441940	120442056	122	11	0.0242947796920724	0.355761825329436	Caudate	Non-heritable	chr1_120441940_120442056	521	74	15	0.0573449963918013	0.474435744762742
5210	chr7	152556331	152556572	764	11	0.141505329536024	0.952531902492651	Caudate	Heritable	chr7_152556331_152556572	5210	390	11	0.114364201197739	0.889367469597954
5213	chr7	153139580	153141213	632	11	0.541660980865725	0.865119865967456	Caudate	Heritable	chr7_153139580_153141213	5213	338	15	0.732798135816837	0.883877746458369
5214	chr7	153323257	153323752	713	11	0.0739261854448875	0.948853017592336	Caudate	Non-heritable	chr7_153323257_153323752	5214	378	11	0.0266968647852369	0.90983722498246
5215	chr7	1536995	1537187	518	11	0.0941009682489872	0.900073283428074	Caudate	Non-heritable	chr7_1536995_1537187	5215	255	11	0.0984113336078136	0.802901391163512
5216	chr7	154054152	154054313	750	11	0.033053326204953	0.949476251954081	Caudate	Non-heritable	chr7_154054152_154054313	5216	419	12	0.0976985692818551	0.909813668595182
5217	chr7	154071366	154072206	756	11	0.0923179339471488	0.957166664142355	Caudate	Non-heritable	chr7_154071366_154072206	5217	430	11	0.0923875890819322	0.906322357858033
5218	chr7	154225234	154227273	785	11	0.545932978000603	0.89827650953529	Caudate	Heritable	chr7_154225234_154227273	5218	451	11	0.531716336308748	0.897599271128098
522	chr1	120848328	120848491	16	14	0.0709424965942194	0.170951162543071	Caudate	Low prediction	chr1_120848328_120848491	522	10	13	0.0509732941627899	0.078456916327883
5220	chr7	154795530	154795698	927	11	0.0613932854935432	0.956228349204237	Caudate	Non-heritable	chr7_154795530_154795698	5220	525	16	0.0844555104993566	0.925391712277747
5221	chr7	154870894	154871175	951	11	0.314244346069721	0.923832690296361	Caudate	Heritable	chr7_154870894_154871175	5221	538	11	0.153408993131878	0.885971841131914
5222	chr7	155071406	155071628	1047	19	0.0735949440480951	0.968627176404037	Caudate	Non-heritable	chr7_155071406_155071628	5222	573	11	0.0751423656590837	0.943419777563806
5223	chr7	155166816	155166889	1072	13	0.623865734574993	0.946437529834396	Caudate	Heritable	chr7_155166816_155166889	5223	584	13	0.687712541327117	0.934174054018263
5225	chr7	155300039	155301713	1071	14	0.0237454887590524	0.946893335601916	Caudate	Non-heritable	chr7_155300039_155301713	5225	614	12	0.0652238911613961	0.953778370702454
5226	chr7	155349517	155349857	1071	11	0.0669325451620384	0.962173454976998	Caudate	Non-heritable	chr7_155349517_155349857	5226	578	11	0.0776081708464237	0.922404152490798
5227	chr7	155358181	155359249	1064	11	0.375538787368399	0.934403590973631	Caudate	Heritable	chr7_155358181_155359249	5227	589	15	0.519783987506585	0.929280029749669
5229	chr7	155403083	155403619	1075	11	0.173892968317134	0.963128930645659	Caudate	Heritable	chr7_155403083_155403619	5229	607	11	0.136105956109159	0.939884506523899
523	chr1	120902944	120903193	6	11	0.0667523672724986	0.0870430035537027	Caudate	Low prediction	chr1_120902944_120903193	523	5	11	0.0501797718471804	0.0877192179379082
5230	chr7	155408780	155409628	1078	11	0.114915708180125	0.968377461704464	Caudate	Heritable	chr7_155408780_155409628	5230	594	13	0.286195361382102	0.932590253415992
5231	chr7	155459614	155465746	1092	11	0.0786769063830773	0.954932116088845	Caudate	Non-heritable	chr7_155459614_155465746	5231	601	11	0.0744828037455878	0.947025271197125
5233	chr7	155506985	155509178	1064	11	0.0195514153177279	0.92465740017541	Caudate	Non-heritable	chr7_155506985_155509178	5233	586	11	0.0703754300680262	0.940846993118292
5236	chr7	155802731	155803157	1010	11	0.0882252942098563	0.975770046588289	Caudate	Non-heritable	chr7_155802731_155803157	5236	565	11	0.0800137841515165	0.945110455886527
5238	chr7	155813142	155814854	995	11	0.0349560170283222	0.975694208383729	Caudate	Non-heritable	chr7_155813142_155814854	5238	551	11	0.0901958028159251	0.934038179942539
5239	chr7	155933767	155935565	941	11	0.415753928439915	0.921035353036303	Caudate	Heritable	chr7_155933767_155935565	5239	523	13	0.322565039553927	0.897050068462972
524	chr1	120904862	120904992	6	11	0.0661174295842027	0.0889306887149243	Caudate	Low prediction	chr1_120904862_120904992	524	5	11	0.0359904298348776	0.0668516453159459
5242	chr7	156577850	156579594	755	11	0.100496995006007	0.945984976756213	Caudate	Heritable	chr7_156577850_156579594	5242	420	15	0.156876121150809	0.922474845357399
5245	chr7	156942655	156943529	709	11	0.0569780855334104	0.926264488832622	Caudate	Non-heritable	chr7_156942655_156943529	5245	406	11	0.059116139904663	0.893333364001095
5246	chr7	156951335	156951466	708	11	0.354795601037359	0.917547964739981	Caudate	Heritable	chr7_156951335_156951466	5246	409	14	0.350928171175464	0.864216499636459
5247	chr7	157007499	157007969	718	11	0.151199809547389	0.917604342750021	Caudate	Heritable	chr7_157007499_157007969	5247	394	16	0.185286581388141	0.888335537369494
5248	chr7	1570986	1571058	523	11	0.0857383245162568	0.88142729768402	Caudate	Non-heritable	chr7_1570986_1571058	5248	267	12	0.093539784995284	0.834368836947605
5249	chr7	157234407	157234966	654	11	0.1821502641158	0.88631334110082	Caudate	Heritable	chr7_157234407_157234966	5249	383	12	0.679464513425695	0.880225115863501
5250	chr7	157405968	157406249	657	11	0.0765155092989609	0.926063457391853	Caudate	Non-heritable	chr7_157405968_157406249	5250	387	11	0.0887841735136817	0.845406395246288
5251	chr7	157461981	157462643	660	15	0.102663370367912	0.94192442130336	Caudate	Heritable	chr7_157461981_157462643	5251	373	18	0.15913143330798	0.909002024523128
5254	chr7	157613089	157613954	601	11	0.159587809459103	0.917420218418187	Caudate	Heritable	chr7_157613089_157613954	5254	336	11	0.116438967330392	0.868416252790671
5255	chr7	157615426	157615940	588	16	0.0444834159121544	0.858266742987263	Caudate	Non-heritable	chr7_157615426_157615940	5255	349	16	0.0702811717584114	0.865220665811015
5257	chr7	157663045	157663309	586	11	0.109627208000739	0.895460866729051	Caudate	Heritable	chr7_157663045_157663309	5257	325	12	0.225177164709894	0.806610853976484
5260	chr7	157692491	157692729	564	15	0.0509581677203077	0.824562051923147	Caudate	Non-heritable	chr7_157692491_157692729	5260	326	11	0.0586137122341039	0.863105558840643
5261	chr7	157784693	157785381	587	11	0.0602049349845076	0.918138858664964	Caudate	Non-heritable	chr7_157784693_157785381	5261	334	15	0.0685130333346604	0.770466202172961
5262	chr7	157841105	157841379	584	11	0.0476981142134018	0.860709877868556	Caudate	Non-heritable	chr7_157841105_157841379	5262	335	11	0.0647430705765678	0.841782640829749
5263	chr7	157897543	157898267	588	11	0.0426138778104126	0.876543271495079	Caudate	Non-heritable	chr7_157897543_157898267	5263	336	11	0.0632084522689372	0.844489408800552
5265	chr7	157962037	157962447	575	11	0.115628684443407	0.922818025469102	Caudate	Heritable	chr7_157962037_157962447	5265	341	11	0.215106466851612	0.815378632007117
5269	chr7	158077603	158078135	575	14	0.0457764069925288	0.832188606309402	Caudate	Non-heritable	chr7_158077603_158078135	5269	311	17	0.041608426981005	0.797627409695835
5270	chr7	158154229	158155641	573	11	0.703838476041684	0.854812304851885	Caudate	Heritable	chr7_158154229_158155641	5270	320	11	0.749762529785297	0.883319138549204
5271	chr7	158164282	158164649	577	13	0.0342319072593457	0.890531469847786	Caudate	Non-heritable	chr7_158164282_158164649	5271	316	11	0.0813182959974847	0.837643024379254
5273	chr7	158317367	158317416	549	12	0.0740672033723391	0.903438976017735	Caudate	Non-heritable	chr7_158317367_158317416	5273	300	11	0.0546464762200706	0.846437266575362
5274	chr7	158492046	158492913	480	12	0.298953450676908	0.815900976999648	Caudate	Heritable	chr7_158492046_158492913	5274	265	11	0.503688028932205	0.789921359797213
5280	chr7	158712238	158712677	420	14	0.343590494393843	0.858396258128778	Caudate	Heritable	chr7_158712238_158712677	5280	228	15	0.281452820418217	0.793034742204343
5281	chr7	158877888	158879312	346	11	0.0951676669536586	0.814601718859916	Caudate	Non-heritable	chr7_158877888_158879312	5281	194	11	0.0537287757329772	0.689561660915533
5282	chr7	158957515	158958900	330	12	0.0568158717366049	0.780946409408918	Caudate	Non-heritable	chr7_158957515_158958900	5282	175	12	0.0903215504590728	0.658849025146271
5285	chr7	158996796	158997867	290	11	0.148676582234261	0.768493008355112	Caudate	Heritable	chr7_158996796_158997867	5285	166	11	0.220074715147597	0.620323067919852
5288	chr7	159061756	159061859	268	11	0.0948686247426462	0.754371914877416	Caudate	Non-heritable	chr7_159061756_159061859	5288	150	13	0.0864103005501122	0.632636380301625
529	chr1	1212849	1213039	117	14	0.0707382598652919	0.495448186153773	Caudate	Non-heritable	chr1_1212849_1213039	529	64	15	0.0381384023404706	0.324088688113102
5290	chr7	159182526	159183169	240	11	0.344393476803104	0.759416693898079	Caudate	Heritable	chr7_159182526_159183169	5290	133	13	0.313356381590493	0.636355659030012
5294	chr7	1647148	1647268	561	11	0.0816501608376268	0.889860486398625	Caudate	Non-heritable	chr7_1647148_1647268	5294	289	11	0.0714504153957362	0.816947918354052
5295	chr7	16586470	16587177	649	13	0.176584184148532	0.873607737310697	Caudate	Heritable	chr7_16586470_16587177	5295	329	11	0.161814809264328	0.835890656636901
5297	chr7	1691132	1691469	567	11	0.175782686032846	0.868053867146429	Caudate	Heritable	chr7_1691132_1691469	5297	291	11	0.232413894633821	0.820846707006598
5298	chr7	1691864	1692326	560	11	0.0724346643174589	0.901849324611323	Caudate	Non-heritable	chr7_1691864_1692326	5298	288	15	0.0961680644474317	0.810104602889898
5302	chr7	1761201	1761335	607	11	0.108092735109773	0.914247230361944	Caudate	Heritable	chr7_1761201_1761335	5302	315	12	0.102012270348776	0.854910807052372
5303	chr7	1776416	1777109	596	11	0.690282960076774	0.890649688301305	Caudate	Heritable	chr7_1776416_1777109	5303	321	11	0.698089261819662	0.887654087969905
5305	chr7	1887839	1888060	635	11	0.259517722007909	0.912050436131059	Caudate	Heritable	chr7_1887839_1888060	5305	311	11	0.470072995148994	0.884123632925873
5307	chr7	1912574	1913171	628	15	0.434583719191661	0.889732144051659	Caudate	Heritable	chr7_1912574_1913171	5307	327	11	0.4460397895065	0.846069444288381
5309	chr7	1919572	1921148	626	11	0.208146796960669	0.90482816176822	Caudate	Heritable	chr7_1919572_1921148	5309	321	11	0.323275179190752	0.860174790368591
5311	chr7	1990407	1990691	634	11	0.0767642682469844	0.92941589130171	Caudate	Non-heritable	chr7_1990407_1990691	5311	333	11	0.0715864743113384	0.775260990506825
5312	chr7	2009725	2010110	639	11	0.09252112278776	0.918430774264315	Caudate	Non-heritable	chr7_2009725_2010110	5312	340	11	0.0916937797749501	0.872205106634313
5313	chr7	2013093	2013393	660	14	0.0454513464850093	0.898001074447519	Caudate	Non-heritable	chr7_2013093_2013393	5313	341	11	0.0621514346447348	0.880717980390487
5314	chr7	2016849	2017205	675	11	0.0765212769787717	0.910059073982795	Caudate	Non-heritable	chr7_2016849_2017205	5314	341	16	0.0716017010124193	0.870910108805792
5317	chr7	2035117	2035262	654	16	0.428306759672012	0.866649329559724	Caudate	Heritable	chr7_2035117_2035262	5317	355	11	0.111224412899439	0.870589150553816
5319	chr7	2069450	2069815	668	11	0.0543411936960207	0.922313035274955	Caudate	Non-heritable	chr7_2069450_2069815	5319	374	11	0.0726572633085703	0.866447860766207
5320	chr7	20775399	20777254	639	11	0.0967190459099109	0.934761270776336	Caudate	Non-heritable	chr7_20775399_20777254	5320	362	11	0.0975819632010914	0.807753567394141
5321	chr7	20779188	20779555	632	11	0.083783140444833	0.929140123537426	Caudate	Non-heritable	chr7_20779188_20779555	5321	363	11	0.0666780754115958	0.795984094242094
5322	chr7	20796112	20796804	648	11	0.0590089823028935	0.928101931496611	Caudate	Non-heritable	chr7_20796112_20796804	5322	357	11	0.0392046600634841	0.792470671216634
5323	chr7	2082245	2082504	668	14	0.104642574659474	0.929083437616429	Caudate	Heritable	chr7_2082245_2082504	5323	370	12	0.167918101232879	0.898267283094358
5328	chr7	2111083	2111419	692	21	0.069090540241211	0.875397246529774	Caudate	Non-heritable	chr7_2111083_2111419	5328	383	12	0.0897006635223917	0.878334421635943
5330	chr7	2163284	2163876	722	16	0.100281752292989	0.94278336567841	Caudate	Heritable	chr7_2163284_2163876	5330	387	11	0.149142030828672	0.882106359195945
5331	chr7	2166344	2166820	722	15	0.0785117794327309	0.951083824340413	Caudate	Non-heritable	chr7_2166344_2166820	5331	386	11	0.0490742178071469	0.807871304468859
5333	chr7	21741022	21741433	693	13	0.445966116728992	0.886171639017859	Caudate	Heritable	chr7_21741022_21741433	5333	376	11	0.6020008389644	0.904396779109053
5335	chr7	22107696	22108183	680	11	0.0866888166755641	0.925198169714196	Caudate	Non-heritable	chr7_22107696_22108183	5335	380	19	0.0540658189835265	0.798999360991941
5336	chr7	22189354	22191584	678	13	0.0631829082347016	0.923919817245911	Caudate	Non-heritable	chr7_22189354_22191584	5336	366	12	0.0959309370037405	0.868789096589721
5337	chr7	2243100	2243352	737	14	0.291879344437333	0.873941913800501	Caudate	Heritable	chr7_2243100_2243352	5337	397	11	0.342575505717962	0.863617112484707
5338	chr7	2251687	2252441	740	13	0.309061449262762	0.901479614030553	Caudate	Heritable	chr7_2251687_2252441	5338	396	11	0.340921068618078	0.856699835696969
5339	chr7	22821087	22821735	554	11	0.125216017285055	0.903610058012598	Caudate	Heritable	chr7_22821087_22821735	5339	314	11	0.265290150076865	0.836268586957476
534	chr1	12540160	12540767	499	11	0.0519872531383643	0.883034022663824	Caudate	Non-heritable	chr1_12540160_12540767	534	262	11	0.0779965931450204	0.801735323305755
5341	chr7	23205938	23206453	443	11	0.0761084614611399	0.87786906291735	Caudate	Non-heritable	chr7_23205938_23206453	5341	242	11	0.0549277875370067	0.73341842383215
5345	chr7	2353571	2353703	673	11	0.321028377124751	0.877458951176883	Caudate	Heritable	chr7_2353571_2353703	5345	369	11	0.277831041768256	0.875183729466232
5346	chr7	2452223	2452461	679	11	0.0528644164085815	0.920446546965223	Caudate	Non-heritable	chr7_2452223_2452461	5346	356	11	0.0831360143008193	0.820779390424427
535	chr1	12595082	12595281	491	11	0.0737898153546	0.899018025990103	Caudate	Non-heritable	chr1_12595082_12595281	535	249	11	0.0579714571294741	0.764543148305658
5352	chr7	2523253	2523645	662	11	0.0967507467090692	0.922937650313115	Caudate	Non-heritable	chr7_2523253_2523645	5352	369	13	0.0943317011683531	0.891170276861699
5354	chr7	2532049	2532206	652	15	0.115429243393858	0.932850804898915	Caudate	Heritable	chr7_2532049_2532206	5354	368	11	0.146129391958045	0.874869811727337
5358	chr7	2601175	2601307	639	11	0.403216110916246	0.895387403872754	Caudate	Heritable	chr7_2601175_2601307	5358	356	11	0.291295674580933	0.857624550631151
5359	chr7	26101545	26101916	502	11	0.0986590748274492	0.895587978095771	Caudate	Non-heritable	chr7_26101545_26101916	5359	261	13	0.0995946483106455	0.807123143322817
536	chr1	12618794	12619640	509	15	0.0876073318609539	0.88731150709206	Caudate	Non-heritable	chr1_12618794_12619640	536	254	12	0.0821129612564191	0.839624557235889
5360	chr7	2614903	2615286	641	12	0.067348242135724	0.921538344483624	Caudate	Non-heritable	chr7_2614903_2615286	5360	363	14	0.0392567897581572	0.830808142800705
5361	chr7	2617641	2617768	636	11	0.0971675693737124	0.904388087604208	Caudate	Non-heritable	chr7_2617641_2617768	5361	360	13	0.0691614308310008	0.869532804701119
5363	chr7	2637680	2638906	638	11	0.0699564747822531	0.930763684909784	Caudate	Non-heritable	chr7_2637680_2638906	5363	362	11	0.0703880691778162	0.861897678415267
5364	chr7	26544057	26544522	487	11	0.237443046419787	0.857336478357102	Caudate	Heritable	chr7_26544057_26544522	5364	256	11	0.13790591249918	0.776880289413494
5365	chr7	2662524	2662798	651	11	0.0557160407956893	0.871316502903161	Caudate	Non-heritable	chr7_2662524_2662798	5365	348	16	0.0733705847863225	0.887404560155031
5369	chr7	2679341	2679898	649	11	0.0570387482866887	0.920363044104733	Caudate	Non-heritable	chr7_2679341_2679898	5369	345	18	0.0751837171791135	0.861094822886217
537	chr1	1274847	1275119	137	11	0.110061386059658	0.611585301479303	Caudate	Heritable	chr1_1274847_1275119	537	77	11	0.129314077575591	0.554966971981642
5371	chr7	2687425	2687562	638	11	0.0815804385962746	0.911826839293228	Caudate	Non-heritable	chr7_2687425_2687562	5371	353	11	0.07683498222671	0.849648165991039
5372	chr7	2701525	2702850	641	11	0.0586625561361775	0.850932665995422	Caudate	Non-heritable	chr7_2701525_2702850	5372	352	11	0.0584623785456679	0.866080229597472
5373	chr7	2709891	2710069	645	11	0.0666459479587407	0.894948916784485	Caudate	Non-heritable	chr7_2709891_2710069	5373	356	14	0.0143090055901485	0.824148643226501
5374	chr7	27253153	27253396	462	11	0.101039204130764	0.878114139138702	Caudate	Heritable	chr7_27253153_27253396	5374	241	15	0.122508787033785	0.785660050056986
5375	chr7	2728835	2729158	643	11	0.048854807434494	0.858442461417905	Caudate	Non-heritable	chr7_2728835_2729158	5375	360	11	0.0886654447640005	0.867228156544198
