seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	h2_unscaled	r_squared_cv	h2_category
chr11	117874453	117875264	812	*	chr11	117842782	117877298	34517	-	intron:836382	ENST00000524841.5	53826	FXYD6	hg38_genes_introns	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117842782	117876591	33810	-	intron:836387	ENST00000527429.5	53826	FXYD6	hg38_genes_introns	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117842782	117876591	33810	-	intron:836393	ENST00000540359.6	53826	FXYD6	hg38_genes_introns	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117858287	117876591	18305	-	intron:836400	ENST00000579486.5	53826	FXYD6	hg38_genes_introns	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117844207	117876591	32385	-	intron:836406	ENST00000584230.1	53826	FXYD6	hg38_genes_introns	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117874387	117876386	2000	*	shore:27641				hg38_cpg_shores	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117874453	117875264	812	*	chr11	117874844	117875167	324	*	enhancer:41525				hg38_enhancers_fantom	0.0746820509241579	0.889690498528283	Non-heritable
chr11	117877377	117877713	337	*	chr11	117876668	117877667	1000	-	promoter:146635	ENST00000532984.1	100533181	FXYD6-FXYD2	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876629	117877628	1000	-	promoter:146636	ENST00000614497.5	100533181	FXYD6-FXYD2	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877032	117878031	1000	-	promoter:146639	ENST00000539526.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876734	117877733	1000	-	promoter:146640	ENST00000260282.8	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876659	117877658	1000	-	promoter:146641	ENST00000526014.6	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877487	117878486	1000	-	promoter:146642	ENST00000527717.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876665	117877664	1000	-	promoter:146644	ENST00000584394.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876720	117877719	1000	-	promoter:146645	ENST00000529335.6	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876690	117877689	1000	-	promoter:146648	ENST00000530956.6	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877431	117878430	1000	-	promoter:146649	ENST00000524841.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876644	117877643	1000	-	promoter:146650	ENST00000527429.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876730	117877729	1000	-	promoter:146651	ENST00000540359.6	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876734	117877733	1000	-	promoter:146652	ENST00000579486.5	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876626	117877625	1000	-	promoter:146653	ENST00000584230.1	53826	FXYD6	hg38_genes_promoters	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877668	117881667	4000	-	1to5kb:146635	ENST00000532984.1	100533181	FXYD6-FXYD2	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877629	117881628	4000	-	1to5kb:146636	ENST00000614497.5	100533181	FXYD6-FXYD2	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877659	117881658	4000	-	1to5kb:146641	ENST00000526014.6	53826	FXYD6	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877665	117881664	4000	-	1to5kb:146644	ENST00000584394.5	53826	FXYD6	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877690	117881689	4000	-	1to5kb:146648	ENST00000530956.6	53826	FXYD6	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877644	117881643	4000	-	1to5kb:146650	ENST00000527429.5	53826	FXYD6	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877626	117881625	4000	-	1to5kb:146653	ENST00000584230.1	53826	FXYD6	hg38_genes_1to5kb	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877299	117877486	188	-	5UTR:99686	ENST00000527717.5	53826	FXYD6	hg38_genes_5UTRs	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877299	117877430	132	-	5UTR:99697	ENST00000524841.5	53826	FXYD6	hg38_genes_5UTRs	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877299	117877486	188	-	exon:982971	ENST00000527717.5	53826	FXYD6	hg38_genes_exons	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117877299	117877430	132	-	exon:983024	ENST00000524841.5	53826	FXYD6	hg38_genes_exons	0.11643420019283	0.950493952113253	Heritable
chr11	117877377	117877713	337	*	chr11	117876839	117878838	2000	*	shore:27642				hg38_cpg_shores	0.11643420019283	0.950493952113253	Heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836514	ENST00000356289.10	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836523	ENST00000292067.11	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836531	ENST00000534294.5	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836538	ENST00000533261.5	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836546	ENST00000526595.5	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836554	ENST00000531530.5	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118194418	118196734	2317	-	intron:836558	ENST00000526620.5	120425	JAML	hg38_genes_introns	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118157480	118355448	197969	*	inter:11320				hg38_cpg_inter	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118194512	118195559	1048	*	chr11	118195225	118195592	368	*	enhancer:41552				hg38_enhancers_fantom	0.0768456870509048	0.913439522056635	Non-heritable
chr11	118250705	118251078	374	*	chr11	118240378	118252221	11844	-	intron:836590	ENST00000278949.9	196264	MPZL3	hg38_genes_introns	0.0996845173602069	0.919893884051386	Non-heritable
chr11	118250705	118251078	374	*	chr11	118233524	118252221	18698	-	intron:836592	ENST00000525386.5	196264	MPZL3	hg38_genes_introns	0.0996845173602069	0.919893884051386	Non-heritable
chr11	118250705	118251078	374	*	chr11	118240342	118252221	11880	-	intron:836597	ENST00000527472.1	196264	MPZL3	hg38_genes_introns	0.0996845173602069	0.919893884051386	Non-heritable
chr11	118250705	118251078	374	*	chr11	118240378	118252221	11844	-	intron:836601	ENST00000446386.2	196264	MPZL3	hg38_genes_introns	0.0996845173602069	0.919893884051386	Non-heritable
chr11	118250705	118251078	374	*	chr11	118157480	118355448	197969	*	inter:11320				hg38_cpg_inter	0.0996845173602069	0.919893884051386	Non-heritable
chr11	118488670	118489137	468	*	chr11	118486744	118490743	4000	+	1to5kb:139181	ENST00000688355.1	4297	KMT2A	hg38_genes_1to5kb	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488113	118492112	4000	+	1to5kb:139182	ENST00000691002.1	4297	KMT2A	hg38_genes_1to5kb	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488113	118492112	4000	+	1to5kb:139183	ENST00000693536.1	4297	KMT2A	hg38_genes_1to5kb	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932292	ENST00000710560.1	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932331	ENST00000389506.10	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932394	ENST00000531904.7	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932430	ENST00000534358.8	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932466	ENST00000691053.1	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932502	ENST00000649699.1	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932547	ENST00000420751.4	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488614	118488760	147	+	exon:932549	ENST00000685498.1	4297	KMT2A	hg38_genes_exons	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793131	ENST00000710560.1	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793168	ENST00000389506.10	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793226	ENST00000531904.7	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793261	ENST00000534358.8	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793296	ENST00000691053.1	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489791	1031	+	intron:793331	ENST00000649699.1	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118488761	118489794	1034	+	intron:793370	ENST00000685498.1	4297	KMT2A	hg38_genes_introns	0.10659024082358	0.900284701086121	Heritable
chr11	118488670	118489137	468	*	chr11	118440991	118526519	85529	*	inter:11323				hg38_cpg_inter	0.10659024082358	0.900284701086121	Heritable
chr11	118605554	118605961	408	*	chr11	118605440	118606439	1000	+	promoter:139234	ENST00000361417.6	23187	PHLDB1	hg38_genes_promoters	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118602615	118606614	4000	+	1to5kb:139235	ENST00000530994.5	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118602615	118606614	4000	+	1to5kb:139236	ENST00000600882.6	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118602616	118606615	4000	+	1to5kb:139237	ENST00000528594.5	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118602633	118606632	4000	+	1to5kb:139238	ENST00000621027.4	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118602643	118606642	4000	+	1to5kb:139239	ENST00000356063.9	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118605427	118609426	4000	+	1to5kb:139240	ENST00000532639.3	23187	PHLDB1	hg38_genes_1to5kb	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118605592	118607591	2000	*	shore:27659				hg38_cpg_shores	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118605554	118605961	408	*	chr11	118603592	118605591	2000	*	shelf:23850				hg38_cpg_shelves	0.0921331806059271	0.874839311518679	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118609427	118610426	1000	+	promoter:139240	ENST00000532639.3	23187	PHLDB1	hg38_genes_promoters	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118605427	118609426	4000	+	1to5kb:139240	ENST00000532639.3	23187	PHLDB1	hg38_genes_1to5kb	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118608153	118612152	4000	+	1to5kb:139241	ENST00000525427.1	23187	PHLDB1	hg38_genes_1to5kb	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118610427	118610526	100	+	5UTR:93408	ENST00000532639.3	23187	PHLDB1	hg38_genes_5UTRs	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118610427	118610526	100	+	exon:932957	ENST00000532639.3	23187	PHLDB1	hg38_genes_exons	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118606673	118613293	6621	+	intron:793606	ENST00000361417.6	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607700	118613293	5594	+	intron:793629	ENST00000530994.5	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607700	118613815	6116	+	intron:793650	ENST00000600882.6	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607700	118613815	6116	+	intron:793672	ENST00000528594.5	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607700	118613815	6116	+	intron:793692	ENST00000621027.4	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607700	118613815	6116	+	intron:793698	ENST00000356063.9	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118610527	118613815	3289	+	intron:793718	ENST00000532639.3	23187	PHLDB1	hg38_genes_introns	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118609041	118610545	1505	*	chr11	118607592	118611181	3590	*	island:15124				hg38_cpg_islands	0.0908631575464896	0.883566179464799	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118612153	118613152	1000	+	promoter:139241	ENST00000525427.1	23187	PHLDB1	hg38_genes_promoters	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118608153	118612152	4000	+	1to5kb:139241	ENST00000525427.1	23187	PHLDB1	hg38_genes_1to5kb	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118610585	118614584	4000	+	1to5kb:139242	ENST00000527259.5	23187	PHLDB1	hg38_genes_1to5kb	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118606673	118613293	6621	+	intron:793606	ENST00000361417.6	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118607700	118613293	5594	+	intron:793629	ENST00000530994.5	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118607700	118613815	6116	+	intron:793650	ENST00000600882.6	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118607700	118613815	6116	+	intron:793672	ENST00000528594.5	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118607700	118613815	6116	+	intron:793692	ENST00000621027.4	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118607700	118613815	6116	+	intron:793698	ENST00000356063.9	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118610527	118613815	3289	+	intron:793718	ENST00000532639.3	23187	PHLDB1	hg38_genes_introns	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118611581	118612734	1154	*	chr11	118611182	118613181	2000	*	shore:27660				hg38_cpg_shores	0.0716152511433338	0.871731330596784	Non-heritable
chr11	118628515	118629327	813	*	chr11	118628979	118629978	1000	+	promoter:139246	ENST00000614369.4	23187	PHLDB1	hg38_genes_promoters	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118624979	118628978	4000	+	1to5kb:139246	ENST00000614369.4	23187	PHLDB1	hg38_genes_1to5kb	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118626916	118630915	4000	+	1to5kb:139247	ENST00000527898.5	23187	PHLDB1	hg38_genes_1to5kb	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118626976	118630975	4000	+	1to5kb:139248	ENST00000534140.2	23187	PHLDB1	hg38_genes_1to5kb	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627213	118631212	4000	+	1to5kb:139249	ENST00000612681.4	23187	PHLDB1	hg38_genes_1to5kb	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627305	118628650	1346	+	exon:932845	ENST00000361417.6	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627305	118628650	1346	+	exon:932869	ENST00000530994.5	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627305	118628650	1346	+	exon:932890	ENST00000600882.6	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627305	118628650	1346	+	exon:932913	ENST00000528594.5	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627305	118628650	1346	+	exon:932941	ENST00000356063.9	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118626930	118628650	1721	+	exon:932975	ENST00000532517.5	23187	PHLDB1	hg38_genes_exons	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793612	ENST00000361417.6	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793635	ENST00000530994.5	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793655	ENST00000600882.6	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793677	ENST00000528594.5	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118627932	118631912	3981	+	intron:793697	ENST00000621027.4	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793703	ENST00000356063.9	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118628651	118631206	2556	+	intron:793731	ENST00000532517.5	23187	PHLDB1	hg38_genes_introns	0.100768225180225	0.877689444229414	Heritable
chr11	118628515	118629327	813	*	chr11	118625556	118630790	5235	*	inter:11327				hg38_cpg_inter	0.100768225180225	0.877689444229414	Heritable
chr11	118689253	118689458	206	*	chr11	118688186	118689728	1543	-	intron:836796	ENST00000531328.2			hg38_genes_introns	0.428263395151924	0.879862929343727	Heritable
chr11	118689253	118689458	206	*	chr11	118639024	118786595	147572	*	inter:11328				hg38_cpg_inter	0.428263395151924	0.879862929343727	Heritable
chr11	118923818	118924401	584	*	chr11	118924164	118925163	1000	+	promoter:139272	ENST00000534788.1	7379	UPK2	hg38_genes_promoters	0.0795022619845671	0.86818010986684	Non-heritable
chr11	118923818	118924401	584	*	chr11	118920164	118924163	4000	+	1to5kb:139272	ENST00000534788.1	7379	UPK2	hg38_genes_1to5kb	0.0795022619845671	0.86818010986684	Non-heritable
chr11	118923818	118924401	584	*	chr11	118918880	118925237	6358	-	intron:836865	ENST00000683865.1	283149	BCL9L	hg38_genes_introns	0.0795022619845671	0.86818010986684	Non-heritable
chr11	118923818	118924401	584	*	chr11	118908656	118925237	16582	-	intron:836872	ENST00000526143.2	283149	BCL9L	hg38_genes_introns	0.0795022619845671	0.86818010986684	Non-heritable
chr11	118923818	118924401	584	*	chr11	118923241	118925240	2000	*	shore:27669				hg38_cpg_shores	0.0795022619845671	0.86818010986684	Non-heritable
chr11	118923818	118924401	584	*	chr11	118923913	118924596	684	*	enhancer:41587				hg38_enhancers_fantom	0.0795022619845671	0.86818010986684	Non-heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146876	ENST00000264036.6	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146877	ENST00000528533.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119319378	119323377	4000	-	1to5kb:146878	ENST00000525586.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146881	ENST00000530706.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119317067	119321066	4000	-	1to5kb:146883	ENST00000529257.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119317843	119321842	4000	-	1to5kb:146884	ENST00000529295.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318130	119322129	4000	-	1to5kb:146885	ENST00000530006.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146886	ENST00000530937.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146887	ENST00000528502.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146888	ENST00000529686.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146889	ENST00000526190.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119318131	119322130	4000	-	1to5kb:146890	ENST00000525555.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119319892	119323891	4000	-	1to5kb:146891	ENST00000534522.5	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119316821	119320820	4000	-	1to5kb:146893	ENST00000526992.1	4162	MCAM	hg38_genes_1to5kb	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119317916	119321088	3173	-	intron:837908	ENST00000530144.6	4162	MCAM	hg38_genes_introns	0.119328196715759	0.904650025892201	Heritable
chr11	119320066	119320445	380	*	chr11	119317437	119320824	3388	*	shore:27700				hg38_cpg_shores	0.119328196715759	0.904650025892201	Heritable
chr11	119421271	119421523	253	*	chr11	119421247	119422246	1000	-	promoter:146915	ENST00000584021.1			hg38_genes_promoters	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119356718	119469808	113091	+	intron:794749	ENST00000706409.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119364336	119469808	105473	+	intron:794756	ENST00000706444.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119364336	119469149	104814	+	intron:794760	ENST00000706410.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119395155	119469808	74654	+	intron:794764	ENST00000706411.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119395155	119469149	73995	+	intron:794779	ENST00000706428.2	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119395155	119469808	74654	+	intron:794795	ENST00000706475.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119395155	119469808	74654	+	intron:794806	ENST00000706477.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119381909	119469808	87900	+	intron:794808	ENST00000706478.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119381909	119469808	87900	+	intron:794810	ENST00000706415.1	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
chr11	119421271	119421523	253	*	chr11	119395155	119469808	74654	+	intron:794817	ENST00000498979.8	100499227	USP2-AS1	hg38_genes_introns	0.136200062474971	0.927866968806253	Heritable
